t,theta,w,torque
18.59,-37.6663,-0.0725581,0
18.6,-37.667,-0.0725197,0
18.61,-37.6678,-0.0724743,0
18.62,-37.6685,-0.0724218,0
18.63,-37.6692,-0.0723625,0
18.64,-37.6699,-0.0722962,0
18.65,-37.6707,-0.072223,0
18.66,-37.6714,-0.072143,0
18.67,-37.6721,-0.0720562,0
18.68,-37.6728,-0.0719626,0
18.69,-37.6735,-0.0718623,0
18.7,-37.6743,-0.0717554,0
18.71,-37.675,-0.0716418,0
18.72,-37.6757,-0.0715217,0
18.73,-37.6764,-0.071395,0
18.74,-37.6771,-0.0712619,0
18.75,-37.6778,-0.0711223,0
18.76,-37.6785,-0.0709763,0
18.77,-37.6792,-0.0708239,0
18.78,-37.68,-0.0706653,0
18.79,-37.6807,-0.0705004,0
18.8,-37.6814,-0.0703293,0
18.81,-37.6821,-0.070152,0
18.82,-37.6828,-0.0699686,0
18.83,-37.6835,-0.0697791,0
18.84,-37.6842,-0.0695837,0
18.85,-37.6849,-0.0693822,0
18.86,-37.6856,-0.0691749,0
18.87,-37.6862,-0.0689617,0
18.88,-37.6869,-0.0687427,0
18.89,-37.6876,-0.0685179,0
18.9,-37.6883,-0.0682874,0
18.91,-37.689,-0.0680512,0
18.92,-37.6897,-0.0678094,0
18.93,-37.6903,-0.0675621,0
18.94,-37.691,-0.0673092,0
18.95,-37.6917,-0.067051,0
18.96,-37.6924,-0.0667873,0
18.97,-37.693,-0.0665182,0
18.98,-37.6937,-0.0662439,0
18.99,-37.6943,-0.0659643,0
19,-37.695,-0.0656796,0
19.01,-37.6957,-0.0653897,0
19.02,-37.6963,-0.0650947,0
19.03,-37.697,-0.0647947,0
19.04,-37.6976,-0.0644898,0
19.05,-37.6983,-0.0641799,0
19.06,-37.6989,-0.0638652,0
19.07,-37.6995,-0.0635457,0
19.08,-37.7002,-0.0632214,0
19.09,-37.7008,-0.0628924,0
19.1,-37.7014,-0.0625588,0
19.11,-37.702,-0.0622207,0
19.12,-37.7027,-0.061878,0
19.13,-37.7033,-0.0615308,0
19.14,-37.7039,-0.0611793,0
19.15,-37.7045,-0.0608234,0
19.16,-37.7051,-0.0604632,0
19.17,-37.7057,-0.0600988,0
19.18,-37.7063,-0.0597301,0
19.19,-37.7069,-0.0593574,0
19.2,-37.7075,-0.0589806,0
19.21,-37.7081,-0.0585998,0
19.22,-37.7087,-0.0582151,0
19.23,-37.7093,-0.0578265,0
19.24,-37.7098,-0.057434,0
19.25,-37.7104,-0.0570378,0
19.26,-37.711,-0.0566378,0
19.27,-37.7115,-0.0562342,0
19.28,-37.7121,-0.0558271,0
19.29,-37.7127,-0.0554163,0
19.3,-37.7132,-0.0550021,0
19.31,-37.7138,-0.0545845,0
19.32,-37.7143,-0.0541635,0
19.33,-37.7148,-0.0537392,0
19.34,-37.7154,-0.0533117,0
19.35,-37.7159,-0.052881,0
19.36,-37.7164,-0.0524471,0
19.37,-37.717,-0.0520102,0
19.38,-37.7175,-0.0515703,0
19.39,-37.718,-0.0511274,0
19.4,-37.7185,-0.0506817,0
19.41,-37.719,-0.0502331,0
19.42,-37.7195,-0.0497817,0
19.43,-37.72,-0.0493276,0
19.44,-37.7205,-0.0488709,0
19.45,-37.721,-0.0484116,0
19.46,-37.7215,-0.0479497,0
19.47,-37.7219,-0.0474854,0
19.48,-37.7224,-0.0470186,0
19.49,-37.7229,-0.0465495,0
19.5,-37.7233,-0.046078,0
19.51,-37.7238,-0.0456044,0
19.52,-37.7242,-0.0451285,0
19.53,-37.7247,-0.0446505,0
19.54,-37.7251,-0.0441705,0
19.55,-37.7256,-0.0436884,0
19.56,-37.726,-0.0432044,0
19.57,-37.7264,-0.0427185,0
19.58,-37.7269,-0.0422308,0
19.59,-37.7273,-0.0417413,0
19.6,-37.7277,-0.04125,0
19.61,-37.7281,-0.0407571,0
19.62,-37.7285,-0.0402626,0
19.63,-37.7289,-0.0397665,0
19.64,-37.7293,-0.039269,0
19.65,-37.7297,-0.03877,0
19.66,-37.7301,-0.0382697,0
19.67,-37.7305,-0.037768,0
19.68,-37.7308,-0.037265,0
19.69,-37.7312,-0.0367609,0
19.7,-37.7316,-0.0362556,0
19.71,-37.7319,-0.0357492,0
19.72,-37.7323,-0.0352418,0
19.73,-37.7326,-0.0347333,0
19.74,-37.733,-0.034224,0
19.75,-37.7333,-0.0337138,0
19.76,-37.7337,-0.0332028,0
19.77,-37.734,-0.032691,0
19.78,-37.7343,-0.0321785,0
19.79,-37.7346,-0.0316653,0
19.8,-37.7349,-0.0311516,0
19.81,-37.7353,-0.0306373,0
19.82,-37.7356,-0.0301225,0
19.83,-37.7359,-0.0296073,0
19.84,-37.7362,-0.0290917,0
19.85,-37.7364,-0.0285758,0
19.86,-37.7367,-0.0280596,0
19.87,-37.737,-0.0275432,0
19.88,-37.7373,-0.0270266,0
19.89,-37.7375,-0.0265099,0
19.9,-37.7378,-0.0259931,0
19.91,-37.7381,-0.0254763,0
19.92,-37.7383,-0.0249596,0
19.93,-37.7386,-0.0244429,0
19.94,-37.7388,-0.0239264,0
19.95,-37.739,-0.0234101,0
19.96,-37.7393,-0.022894,0
19.97,-37.7395,-0.0223782,0
19.98,-37.7397,-0.0218627,0
19.99,-37.7399,-0.0213477,0
20,-37.7401,-0.020833,0
20.01,-37.7404,-0.0203189,0
20.02,-37.7406,-0.0198053,0
20.03,-37.7407,-0.0192923,0
20.04,-37.7409,-0.01878,0
20.05,-37.7411,-0.0182683,0
20.06,-37.7413,-0.0177573,0
20.07,-37.7415,-0.0172472,0
20.08,-37.7416,-0.0167378,0
20.09,-37.7418,-0.0162293,0
20.1,-37.742,-0.0157218,0
20.11,-37.7421,-0.0152152,0
20.12,-37.7423,-0.0147096,0
20.13,-37.7424,-0.0142051,0
20.14,-37.7426,-0.0137017,0
20.15,-37.7427,-0.0131994,0
20.16,-37.7428,-0.0126983,0
20.17,-37.7429,-0.0121985,0
20.18,-37.7431,-0.0116999,0
20.19,-37.7432,-0.0112026,0
20.2,-37.7433,-0.0107067,0
20.21,-37.7434,-0.0102122,0
20.22,-37.7435,-0.00971921,0
20.23,-37.7436,-0.00922766,0
20.24,-37.7437,-0.00873764,0
20.25,-37.7438,-0.0082492,0
20.26,-37.7438,-0.00776237,0
20.27,-37.7439,-0.0072772,0
20.28,-37.744,-0.00679372,0
20.29,-37.7441,-0.00631198,0
20.3,-37.7441,-0.00583201,0
20.31,-37.7442,-0.00535385,0
20.32,-37.7442,-0.00487754,0
20.33,-37.7443,-0.00440313,0
20.34,-37.7443,-0.00393064,0
20.35,-37.7444,-0.00346011,0
20.36,-37.7444,-0.00299159,0
20.37,-37.7444,-0.00252511,0
20.38,-37.7444,-0.0020607,0
20.39,-37.7445,-0.0015984,0
20.4,-37.7445,-0.00113825,0
20.41,-37.7445,-0.000680279,0
20.42,-37.7445,-0.000224525,0
20.43,-37.7445,0.000228978,0
20.44,-37.7445,0.000680196,0
20.45,-37.7445,0.0011291,0
20.46,-37.7445,0.00157564,0
20.47,-37.7444,0.00201981,0
20.48,-37.7444,0.00246156,0
20.49,-37.7444,0.00290086,0
20.5,-37.7444,0.00333768,0
20.51,-37.7443,0.00377198,0
20.52,-37.7443,0.00420375,0
20.53,-37.7442,0.00463294,0
20.54,-37.7442,0.00505954,0
20.55,-37.7441,0.00548349,0
20.56,-37.7441,0.00590479,0
20.57,-37.744,0.0063234,0
20.58,-37.7439,0.00673929,0
20.59,-37.7439,0.00715244,0
20.6,-37.7438,0.00756281,0
20.61,-37.7437,0.00797038,0
20.62,-37.7436,0.00837513,0
20.63,-37.7436,0.00877702,0
20.64,-37.7435,0.00917603,0
20.65,-37.7434,0.00957214,0
20.66,-37.7433,0.00996532,0
20.67,-37.7432,0.0103555,0
20.68,-37.7431,0.0107428,0
20.69,-37.743,0.011127,0
20.7,-37.7428,0.0115083,0
20.71,-37.7427,0.0118864,0
20.72,-37.7426,0.0122615,0
20.73,-37.7425,0.0126335,0
20.74,-37.7424,0.0130024,0
20.75,-37.7422,0.0133682,0
20.76,-37.7421,0.0137308,0
20.77,-37.742,0.0140902,0
20.78,-37.7418,0.0144464,0
20.79,-37.7417,0.0147994,0
20.8,-37.7415,0.0151492,0
20.81,-37.7414,0.0154957,0
20.82,-37.7412,0.015839,0
20.83,-37.741,0.0161789,0
20.84,-37.7409,0.0165156,0
20.85,-37.7407,0.0168489,0
20.86,-37.7405,0.0171789,0
20.87,-37.7404,0.0175055,0
20.88,-37.7402,0.0178288,0
20.89,-37.74,0.0181486,0
20.9,-37.7398,0.0184651,0
20.91,-37.7396,0.0187781,0
20.92,-37.7395,0.0190877,0
20.93,-37.7393,0.0193939,0
20.94,-37.7391,0.0196966,0
20.95,-37.7389,0.0199958,0
20.96,-37.7387,0.0202916,0
20.97,-37.7385,0.0205838,0
20.98,-37.7383,0.0208726,0
20.99,-37.738,0.0211578,0
21,-37.7378,0.0214394,0
21.01,-37.7376,0.0217176,0
21.02,-37.7374,0.0219922,0
21.03,-37.7372,0.0222632,0
21.04,-37.737,0.0225307,0
21.05,-37.7367,0.0227945,0
21.06,-37.7365,0.0230548,0
21.07,-37.7363,0.0233115,0
21.08,-37.736,0.0235646,0
21.09,-37.7358,0.0238141,0
21.1,-37.7356,0.0240599,0
21.11,-37.7353,0.0243022,0
21.12,-37.7351,0.0245408,0
21.13,-37.7348,0.0247758,0
21.14,-37.7346,0.0250071,0
21.15,-37.7343,0.0252348,0
21.16,-37.7341,0.0254588,0
21.17,-37.7338,0.0256792,0
21.18,-37.7336,0.0258959,0
21.19,-37.7333,0.0261089,0
21.2,-37.733,0.0263183,0
21.21,-37.7328,0.026524,0
21.22,-37.7325,0.0267261,0
21.23,-37.7322,0.0269244,0
21.24,-37.732,0.0271192,0
21.25,-37.7317,0.0273102,0
21.26,-37.7314,0.0274975,0
21.27,-37.7311,0.0276812,0
21.28,-37.7309,0.0278612,0
21.29,-37.7306,0.0280375,0
21.3,-37.7303,0.0282102,0
21.31,-37.73,0.0283792,0
21.32,-37.7297,0.0285445,0
21.33,-37.7294,0.0287061,0
21.34,-37.7292,0.0288641,0
21.35,-37.7289,0.0290184,0
21.36,-37.7286,0.029169,0
21.37,-37.7283,0.029316,0
21.38,-37.728,0.0294593,0
21.39,-37.7277,0.029599,0
21.4,-37.7274,0.029735,0
21.41,-37.7271,0.0298674,0
21.42,-37.7268,0.0299961,0
21.43,-37.7265,0.0301212,0
21.44,-37.7262,0.0302427,0
21.45,-37.7259,0.0303605,0
21.46,-37.7256,0.0304748,0
21.47,-37.7253,0.0305854,0
21.48,-37.725,0.0306924,0
21.49,-37.7247,0.0307959,0
21.5,-37.7244,0.0308957,0
21.51,-37.7241,0.030992,0
21.52,-37.7237,0.0310847,0
21.53,-37.7234,0.0311738,0
21.54,-37.7231,0.0312594,0
21.55,-37.7228,0.0313415,0
21.56,-37.7225,0.03142,0
21.57,-37.7222,0.031495,0
21.58,-37.7219,0.0315664,0
21.59,-37.7216,0.0316344,0
21.6,-37.7212,0.0316989,0
21.61,-37.7209,0.0317598,0
21.62,-37.7206,0.0318174,0
21.63,-37.7203,0.0318714,0
21.64,-37.72,0.031922,0
21.65,-37.7196,0.0319692,0
21.66,-37.7193,0.0320129,0
21.67,-37.719,0.0320533,0
21.68,-37.7187,0.0320902,0
21.69,-37.7184,0.0321238,0
21.7,-37.718,0.032154,0
21.71,-37.7177,0.0321808,0
21.72,-37.7174,0.0322043,0
21.73,-37.7171,0.0322244,0
21.74,-37.7168,0.0322413,0
21.75,-37.7164,0.0322548,0
21.76,-37.7161,0.0322651,0
21.77,-37.7158,0.032272,0
21.78,-37.7155,0.0322758,0
21.79,-37.7151,0.0322763,0
21.8,-37.7148,0.0322735,0
21.81,-37.7145,0.0322676,0
21.82,-37.7142,0.0322585,0
21.83,-37.7138,0.0322462,0
21.84,-37.7135,0.0322308,0
21.85,-37.7132,0.0322122,0
21.86,-37.7129,0.0321905,0
21.87,-37.7126,0.0321657,0
21.88,-37.7122,0.0321378,0
21.89,-37.7119,0.0321068,0
21.9,-37.7116,0.0320728,0
21.91,-37.7113,0.0320358,0
21.92,-37.711,0.0319957,0
21.93,-37.7106,0.0319527,0
21.94,-37.7103,0.0319067,0
21.95,-37.71,0.0318577,0
21.96,-37.7097,0.0318058,0
21.97,-37.7094,0.031751,0
21.98,-37.709,0.0316933,0
21.99,-37.7087,0.0316327,0
22,-37.7084,0.0315693,0
22.01,-37.7081,0.031503,0
22.02,-37.7078,0.031434,0
22.03,-37.7075,0.0313621,0
22.04,-37.7072,0.0312875,0
22.05,-37.7068,0.0312101,0
22.06,-37.7065,0.03113,0
22.07,-37.7062,0.0310471,0
22.08,-37.7059,0.0309616,0
22.09,-37.7056,0.0308735,0
22.1,-37.7053,0.0307827,0
22.11,-37.705,0.0306893,0
22.12,-37.7047,0.0305932,0
22.13,-37.7044,0.0304947,0
22.14,-37.7041,0.0303935,0
22.15,-37.7038,0.0302898,0
22.16,-37.7035,0.0301837,0
22.17,-37.7032,0.030075,0
22.18,-37.7029,0.0299639,0
22.19,-37.7026,0.0298504,0
22.2,-37.7023,0.0297344,0
22.21,-37.702,0.0296161,0
22.22,-37.7017,0.0294954,0
22.23,-37.7014,0.0293723,0
22.24,-37.7011,0.029247,0
22.25,-37.7008,0.0291193,0
22.26,-37.7005,0.0289894,0
22.27,-37.7002,0.0288572,0
22.28,-37.6999,0.0287228,0
22.29,-37.6996,0.0285863,0
22.3,-37.6994,0.0284475,0
22.31,-37.6991,0.0283066,0
22.32,-37.6988,0.0281636,0
22.33,-37.6985,0.0280185,0
22.34,-37.6982,0.0278713,0
22.35,-37.6979,0.0277221,0
22.36,-37.6977,0.0275708,0
22.37,-37.6974,0.0274176,0
22.38,-37.6971,0.0272623,0
22.39,-37.6969,0.0271052,0
22.4,-37.6966,0.0269461,0
22.41,-37.6963,0.0267851,0
22.42,-37.696,0.0266223,0
22.43,-37.6958,0.0264576,0
22.44,-37.6955,0.0262911,0
22.45,-37.6953,0.0261228,0
22.46,-37.695,0.0259527,0
22.47,-37.6947,0.0257809,0
22.48,-37.6945,0.0256074,0
22.49,-37.6942,0.0254322,0
22.5,-37.694,0.0252553,0
22.51,-37.6937,0.0250768,0
22.52,-37.6935,0.0248967,0
22.53,-37.6932,0.024715,0
22.54,-37.693,0.0245317,0
22.55,-37.6927,0.0243469,0
22.56,-37.6925,0.0241606,0
22.57,-37.6922,0.0239728,0
22.58,-37.692,0.0237836,0
22.59,-37.6918,0.0235929,0
22.6,-37.6915,0.0234008,0
22.61,-37.6913,0.0232074,0
22.62,-37.6911,0.0230126,0
22.63,-37.6908,0.0228165,0
22.64,-37.6906,0.0226191,0
22.65,-37.6904,0.0224204,0
22.66,-37.6902,0.0222204,0
22.67,-37.6899,0.0220193,0
22.68,-37.6897,0.0218169,0
22.69,-37.6895,0.0216134,0
22.7,-37.6893,0.0214088,0
22.71,-37.6891,0.021203,0
22.72,-37.6889,0.0209961,0
22.73,-37.6887,0.0207882,0
22.74,-37.6885,0.0205792,0
22.75,-37.6882,0.0203693,0
22.76,-37.688,0.0201583,0
22.77,-37.6878,0.0199464,0
22.78,-37.6876,0.0197336,0
22.79,-37.6875,0.0195198,0
22.8,-37.6873,0.0193052,0
22.81,-37.6871,0.0190897,0
22.82,-37.6869,0.0188734,0
22.83,-37.6867,0.0186563,0
22.84,-37.6865,0.0184384,0
22.85,-37.6863,0.0182197,0
22.86,-37.6861,0.0180003,0
22.87,-37.686,0.0177803,0
22.88,-37.6858,0.0175595,0
22.89,-37.6856,0.0173381,0
22.9,-37.6854,0.0171161,0
22.91,-37.6853,0.0168935,0
22.92,-37.6851,0.0166702,0
22.93,-37.6849,0.0164465,0
22.94,-37.6848,0.0162222,0
22.95,-37.6846,0.0159974,0
22.96,-37.6844,0.0157722,0
22.97,-37.6843,0.0155465,0
22.98,-37.6841,0.0153204,0
22.99,-37.684,0.0150938,0
23,-37.6838,0.0148669,0
23.01,-37.6837,0.0146397,0
23.02,-37.6835,0.0144121,0
23.03,-37.6834,0.0141842,0
23.04,-37.6833,0.0139561,0
23.05,-37.6831,0.0137277,0
23.06,-37.683,0.013499,0
23.07,-37.6829,0.0132702,0
23.08,-37.6827,0.0130411,0
23.09,-37.6826,0.0128119,0
23.1,-37.6825,0.0125826,0
23.11,-37.6823,0.0123532,0
23.12,-37.6822,0.0121237,0
23.13,-37.6821,0.0118941,0
23.14,-37.682,0.0116644,0
23.15,-37.6819,0.0114348,0
23.16,-37.6818,0.0112051,0
23.17,-37.6816,0.0109755,0
23.18,-37.6815,0.010746,0
23.19,-37.6814,0.0105165,0
23.2,-37.6813,0.0102871,0
23.21,-37.6812,0.0100578,0
23.22,-37.6811,0.00982866,0
23.23,-37.681,0.00959969,0
23.24,-37.6809,0.0093709,0
23.25,-37.6808,0.00914232,0
23.26,-37.6807,0.00891396,0
23.27,-37.6807,0.00868586,0
23.28,-37.6806,0.00845803,0
23.29,-37.6805,0.00823049,0
23.3,-37.6804,0.00800326,0
23.31,-37.6803,0.00777637,0
23.32,-37.6803,0.00754983,0
23.33,-37.6802,0.00732367,0
23.34,-37.6801,0.00709791,0
23.35,-37.68,0.00687257,0
23.36,-37.68,0.00664767,0
23.37,-37.6799,0.00642322,0
23.38,-37.6798,0.00619925,0
23.39,-37.6798,0.00597579,0
23.4,-37.6797,0.00575284,0
23.41,-37.6797,0.00553042,0
23.42,-37.6796,0.00530857,0
23.43,-37.6796,0.00508729,0
23.44,-37.6795,0.00486661,0
23.45,-37.6795,0.00464655,0
23.46,-37.6794,0.00442712,0
23.47,-37.6794,0.00420834,0
23.48,-37.6793,0.00399024,0
23.49,-37.6793,0.00377282,0
23.5,-37.6793,0.00355611,0
23.51,-37.6792,0.00334013,0
23.52,-37.6792,0.00312489,0
23.53,-37.6792,0.00291041,0
23.54,-37.6791,0.00269672,0
23.55,-37.6791,0.00248382,0
23.56,-37.6791,0.00227173,0
23.57,-37.6791,0.00206048,0
23.58,-37.679,0.00185007,0
23.59,-37.679,0.00164053,0
23.6,-37.679,0.00143187,0
23.61,-37.679,0.00122411,0
23.62,-37.679,0.00101726,0
23.63,-37.679,0.000811342,0
23.64,-37.679,0.000606371,0
23.65,-37.679,0.000402361,0
23.66,-37.679,0.000199329,0
23.67,-37.679,-2.71092e-06,0
23.68,-37.679,-0.000203743,0
23.69,-37.679,-0.000403751,0
23.7,-37.679,-0.000602722,0
23.71,-37.679,-0.000800641,0
23.72,-37.679,-0.000997492,0
23.73,-37.679,-0.00119326,0
23.74,-37.679,-0.00138794,0
23.75,-37.679,-0.0015815,0
23.76,-37.679,-0.00177394,0
23.77,-37.6791,-0.00196525,0
23.78,-37.6791,-0.00215541,0
23.79,-37.6791,-0.0023444,0
23.8,-37.6791,-0.00253221,0
23.81,-37.6791,-0.00271884,0
23.82,-37.6792,-0.00290426,0
23.83,-37.6792,-0.00308847,0
23.84,-37.6792,-0.00327146,0
23.85,-37.6793,-0.0034532,0
23.86,-37.6793,-0.0036337,0
23.87,-37.6793,-0.00381293,0
23.88,-37.6794,-0.00399088,0
23.89,-37.6794,-0.00416755,0
23.9,-37.6795,-0.00434293,0
23.91,-37.6795,-0.00451699,0
23.92,-37.6796,-0.00468974,0
23.93,-37.6796,-0.00486116,0
23.94,-37.6797,-0.00503124,0
23.95,-37.6797,-0.00519997,0
23.96,-37.6798,-0.00536734,0
23.97,-37.6798,-0.00553334,0
23.98,-37.6799,-0.00569795,0
23.99,-37.6799,-0.00586118,0
24,-37.68,-0.00602302,0
24.01,-37.68,-0.00618344,0
24.02,-37.6801,-0.00634244,0
24.03,-37.6802,-0.00650003,0
24.04,-37.6802,-0.00665617,0
24.05,-37.6803,-0.00681088,0
24.06,-37.6804,-0.00696413,0
24.07,-37.6804,-0.00711592,0
24.08,-37.6805,-0.00726625,0
24.09,-37.6806,-0.0074151,0
24.1,-37.6807,-0.00756247,0
24.11,-37.6807,-0.00770836,0
24.12,-37.6808,-0.00785274,0
24.13,-37.6809,-0.00799562,0
24.14,-37.681,-0.008137,0
24.15,-37.6811,-0.00827685,0
24.16,-37.6811,-0.00841518,0
24.17,-37.6812,-0.00855199,0
24.18,-37.6813,-0.00868725,0
24.19,-37.6814,-0.00882098,0
24.2,-37.6815,-0.00895316,0
24.21,-37.6816,-0.00908379,0
24.22,-37.6817,-0.00921286,0
24.23,-37.6818,-0.00934037,0
24.24,-37.6819,-0.00946631,0
24.25,-37.682,-0.00959068,0
24.26,-37.6821,-0.00971347,0
24.27,-37.6822,-0.00983468,0
24.28,-37.6823,-0.0099543,0
24.29,-37.6824,-0.0100723,0
24.3,-37.6825,-0.0101888,0
24.31,-37.6826,-0.0103036,0
24.32,-37.6827,-0.0104169,0
24.33,-37.6828,-0.0105285,0
24.34,-37.6829,-0.0106385,0
24.35,-37.683,-0.010747,0
24.36,-37.6831,-0.0108538,0
24.37,-37.6832,-0.010959,0
24.38,-37.6833,-0.0110626,0
24.39,-37.6834,-0.0111645,0
24.4,-37.6835,-0.0112649,0
24.41,-37.6836,-0.0113636,0
24.42,-37.6838,-0.0114606,0
24.43,-37.6839,-0.0115561,0
24.44,-37.684,-0.0116499,0
24.45,-37.6841,-0.0117421,0
24.46,-37.6842,-0.0118327,0
24.47,-37.6843,-0.0119217,0
24.48,-37.6845,-0.012009,0
24.49,-37.6846,-0.0120946,0
24.5,-37.6847,-0.0121787,0
24.51,-37.6848,-0.0122611,0
24.52,-37.6849,-0.0123418,0
24.53,-37.6851,-0.012421,0
24.54,-37.6852,-0.0124985,0
24.55,-37.6853,-0.0125744,0
24.56,-37.6854,-0.0126486,0
24.57,-37.6856,-0.0127212,0
24.58,-37.6857,-0.0127922,0
24.59,-37.6858,-0.0128615,0
24.6,-37.686,-0.0129292,0
24.61,-37.6861,-0.0129953,0
24.62,-37.6862,-0.0130598,0
24.63,-37.6863,-0.0131226,0
24.64,-37.6865,-0.0131838,0
24.65,-37.6866,-0.0132434,0
24.66,-37.6867,-0.0133014,0
24.67,-37.6869,-0.0133578,0
24.68,-37.687,-0.0134125,0
24.69,-37.6871,-0.0134657,0
24.7,-37.6873,-0.0135172,0
24.71,-37.6874,-0.0135671,0
24.72,-37.6876,-0.0136154,0
24.73,-37.6877,-0.0136622,0
24.74,-37.6878,-0.0137073,0
24.75,-37.688,-0.0137508,0
24.76,-37.6881,-0.0137928,0
24.77,-37.6882,-0.0138331,0
24.78,-37.6884,-0.0138719,0
24.79,-37.6885,-0.0139091,0
24.8,-37.6887,-0.0139448,0
24.81,-37.6888,-0.0139788,0
24.82,-37.6889,-0.0140113,0
24.83,-37.6891,-0.0140423,0
24.84,-37.6892,-0.0140716,0
24.85,-37.6894,-0.0140995,0
24.86,-37.6895,-0.0141258,0
24.87,-37.6896,-0.0141505,0
24.88,-37.6898,-0.0141737,0
24.89,-37.6899,-0.0141954,0
24.9,-37.6901,-0.0142156,0
24.91,-37.6902,-0.0142342,0
24.92,-37.6903,-0.0142513,0
24.93,-37.6905,-0.014267,0
24.94,-37.6906,-0.0142811,0
24.95,-37.6908,-0.0142937,0
24.96,-37.6909,-0.0143048,0
24.97,-37.6911,-0.0143145,0
24.98,-37.6912,-0.0143227,0
24.99,-37.6913,-0.0143294,0
25,-37.6915,-0.0143346,0
25.01,-37.6916,-0.0143384,0
25.02,-37.6918,-0.0143408,0
25.03,-37.6919,-0.0143417,0
25.04,-37.6921,-0.0143411,0
25.05,-37.6922,-0.0143392,0
25.06,-37.6924,-0.0143358,0
25.07,-37.6925,-0.014331,0
25.08,-37.6926,-0.0143248,0
25.09,-37.6928,-0.0143172,0
25.1,-37.6929,-0.0143082,0
25.11,-37.6931,-0.0142978,0
25.12,-37.6932,-0.0142861,0
25.13,-37.6934,-0.014273,0
25.14,-37.6935,-0.0142585,0
25.15,-37.6936,-0.0142427,0
25.16,-37.6938,-0.0142255,0
25.17,-37.6939,-0.014207,0
25.18,-37.6941,-0.0141872,0
25.19,-37.6942,-0.014166,0
25.2,-37.6943,-0.0141436,0
25.21,-37.6945,-0.0141198,0
25.22,-37.6946,-0.0140948,0
25.23,-37.6948,-0.0140685,0
25.24,-37.6949,-0.0140409,0
25.25,-37.6951,-0.0140121,0
25.26,-37.6952,-0.0139819,0
25.27,-37.6953,-0.0139506,0
25.28,-37.6955,-0.013918,0
25.29,-37.6956,-0.0138842,0
25.3,-37.6958,-0.0138492,0
25.31,-37.6959,-0.0138129,0
25.32,-37.696,-0.0137755,0
25.33,-37.6962,-0.0137369,0
25.34,-37.6963,-0.0136971,0
25.35,-37.6964,-0.0136561,0
25.36,-37.6966,-0.013614,0
25.37,-37.6967,-0.0135707,0
25.38,-37.6968,-0.0135263,0
25.39,-37.697,-0.0134808,0
25.4,-37.6971,-0.0134341,0
25.41,-37.6972,-0.0133864,0
25.42,-37.6974,-0.0133375,0
25.43,-37.6975,-0.0132876,0
25.44,-37.6976,-0.0132366,0
25.45,-37.6978,-0.0131845,0
25.46,-37.6979,-0.0131313,0
25.47,-37.698,-0.0130772,0
25.48,-37.6982,-0.0130219,0
25.49,-37.6983,-0.0129657,0
25.5,-37.6984,-0.0129084,0
25.51,-37.6986,-0.0128502,0
25.52,-37.6987,-0.0127909,0
25.53,-37.6988,-0.0127307,0
25.54,-37.6989,-0.0126695,0
25.55,-37.6991,-0.0126073,0
25.56,-37.6992,-0.0125442,0
25.57,-37.6993,-0.0124802,0
25.58,-37.6994,-0.0124152,0
25.59,-37.6996,-0.0123493,0
25.6,-37.6997,-0.0122826,0
25.61,-37.6998,-0.0122149,0
25.62,-37.6999,-0.0121463,0
25.63,-37.7001,-0.0120769,0
25.64,-37.7002,-0.0120066,0
25.65,-37.7003,-0.0119355,0
25.66,-37.7004,-0.0118635,0
25.67,-37.7005,-0.0117907,0
25.68,-37.7007,-0.0117171,0
25.69,-37.7008,-0.0116427,0
25.7,-37.7009,-0.0115675,0
25.71,-37.701,-0.0114915,0
25.72,-37.7011,-0.0114148,0
25.73,-37.7012,-0.0113373,0
25.74,-37.7013,-0.011259,0
25.75,-37.7015,-0.01118,0
25.76,-37.7016,-0.0111003,0
25.77,-37.7017,-0.0110199,0
25.78,-37.7018,-0.0109388,0
25.79,-37.7019,-0.010857,0
25.8,-37.702,-0.0107746,0
25.81,-37.7021,-0.0106914,0
25.82,-37.7022,-0.0106076,0
25.83,-37.7023,-0.0105232,0
25.84,-37.7024,-0.0104382,0
25.85,-37.7025,-0.0103525,0
25.86,-37.7026,-0.0102662,0
25.87,-37.7027,-0.0101794,0
25.88,-37.7028,-0.0100919,0
25.89,-37.7029,-0.0100039,0
25.9,-37.703,-0.0099153,0
25.91,-37.7031,-0.00982617,0
25.92,-37.7032,-0.00973651,0
25.93,-37.7033,-0.00964632,0
25.94,-37.7034,-0.00955562,0
25.95,-37.7035,-0.00946442,0
25.96,-37.7036,-0.00937273,0
25.97,-37.7037,-0.00928056,0
25.98,-37.7038,-0.00918793,0
25.99,-37.7039,-0.00909484,0
26,-37.704,-0.00900131,0
26.01,-37.7041,-0.00890735,0
26.02,-37.7042,-0.00881297,0
26.03,-37.7043,-0.00871818,0
26.04,-37.7043,-0.00862299,0
26.05,-37.7044,-0.00852742,0
26.06,-37.7045,-0.00843147,0
26.07,-37.7046,-0.00833516,0
26.08,-37.7047,-0.0082385,0
26.09,-37.7048,-0.0081415,0
26.1,-37.7048,-0.00804417,0
26.11,-37.7049,-0.00794653,0
26.12,-37.705,-0.00784858,0
26.13,-37.7051,-0.00775033,0
26.14,-37.7052,-0.0076518,0
26.15,-37.7052,-0.007553,0
26.16,-37.7053,-0.00745394,0
26.17,-37.7054,-0.00735463,0
26.18,-37.7055,-0.00725508,0
26.19,-37.7055,-0.00715531,0
26.2,-37.7056,-0.00705532,0
