t,theta,w,torque
1.64,-19.7448,-6.06072,2.5
1.65,-19.8051,-5.99759,2.5
1.66,-19.8648,-5.93442,2.5
1.67,-19.9238,-5.87126,2.5
1.68,-19.9822,-5.80814,2.5
1.69,-20.04,-5.74508,2.5
1.7,-20.0971,-5.68213,2.5
1.71,-20.1536,-5.61931,2.5
1.72,-20.2095,-5.55665,2.5
1.73,-20.2648,-5.49419,2.5
1.74,-20.3194,-5.43196,2.5
1.75,-20.3734,-5.36998,2.5
1.76,-20.4268,-5.30829,2.5
1.77,-20.4796,-5.24691,2.5
1.78,-20.5317,-5.18587,2.5
1.79,-20.5833,-5.12518,2.5
1.8,-20.6342,-5.06489,2.5
1.81,-20.6846,-5.005,2.5
1.82,-20.7343,-4.94554,2.5
1.83,-20.7835,-4.88653,2.5
1.84,-20.8321,-4.82798,2.5
1.85,-20.88,-4.76992,2.5
1.86,-20.9275,-4.71237,2.5
1.87,-20.9743,-4.65532,2.5
1.88,-21.0206,-4.59881,2.5
1.89,-21.0663,-4.54283,2.5
1.9,-21.1114,-4.48741,2.5
1.91,-21.156,-4.43255,2.5
1.92,-21.2001,-4.37826,2.5
1.93,-21.2436,-4.32455,2.5
1.94,-21.2866,-4.27142,2.5
1.95,-21.329,-4.21888,2.5
1.96,-21.371,-4.16694,2.5
1.97,-21.4124,-4.11559,2.5
1.98,-21.4533,-4.06484,2.5
1.99,-21.4937,-4.0147,2.5
2,-21.5336,-3.96515,2.5
2.01,-21.573,-3.91621,2.5
2.02,-21.6119,-3.86787,2.5
2.03,-21.6503,-3.82012,2.5
2.04,-21.6883,-3.77298,2.5
2.05,-21.7258,-3.72643,2.5
2.06,-21.7628,-3.68047,2.5
2.07,-21.7994,-3.63509,2.5
2.08,-21.8355,-3.5903,2.5
2.09,-21.8712,-3.54609,2.5
2.1,-21.9065,-3.50245,2.5
2.11,-21.9413,-3.45937,2.5
2.12,-21.9756,-3.41685,2.5
2.13,-22.0096,-3.37489,2.5
2.14,-22.0431,-3.33347,2.5
2.15,-22.0763,-3.29259,2.5
2.16,-22.109,-3.25224,2.5
2.17,-22.1413,-3.21242,2.5
2.18,-22.1732,-3.17311,2.5
2.19,-22.2048,-3.13431,2.5
2.2,-22.2359,-3.096,2.5
2.21,-22.2667,-3.05819,2.5
2.22,-22.2971,-3.02086,2.5
2.23,-22.3271,-2.984,2.5
2.24,-22.3568,-2.94761,2.5
2.25,-22.3861,-2.91168,2.5
2.26,-22.415,-2.87619,2.5
2.27,-22.4436,-2.84114,2.5
2.28,-22.4718,-2.80652,2.5
2.29,-22.4997,-2.77232,2.5
2.3,-22.5273,-2.73853,2.5
2.31,-22.5545,-2.70514,2.5
2.32,-22.5814,-2.67215,2.5
2.33,-22.6079,-2.63955,2.5
2.34,-22.6342,-2.60732,2.5
2.35,-22.6601,-2.57547,2.5
2.36,-22.6857,-2.54397,2.5
2.37,-22.711,-2.51283,2.5
2.38,-22.7359,-2.48202,2.5
2.39,-22.7606,-2.45156,2.5
2.4,-22.785,-2.42142,2.5
2.41,-22.809,-2.3916,2.5
2.42,-22.8328,-2.3621,2.5
2.43,-22.8563,-2.33289,2.5
2.44,-22.8795,-2.30399,2.5
2.45,-22.9024,-2.27537,2.5
2.46,-22.925,-2.24704,2.5
2.47,-22.9473,-2.21898,2.5
2.48,-22.9694,-2.19119,2.5
2.49,-22.9911,-2.16365,2.5
2.5,-23.0126,-2.13638,2.5
2.51,-23.0339,-2.10935,2.5
2.52,-23.0548,-2.08256,2.5
2.53,-23.0755,-2.056,2.5
2.54,-23.0959,-2.02967,2.5
2.55,-23.1161,-2.00357,2.5
2.56,-23.136,-1.97768,2.5
2.57,-23.1557,-1.952,2.5
2.58,-23.1751,-1.92653,2.5
2.59,-23.1942,-1.90126,2.5
2.6,-23.2131,-1.87618,2.5
2.61,-23.2317,-1.85129,2.5
2.62,-23.2501,-1.82659,2.5
2.63,-23.2683,-1.80206,2.5
2.64,-23.2862,-1.77771,2.5
2.65,-23.3038,-1.75352,2.5
2.66,-23.3212,-1.72951,2.5
2.67,-23.3384,-1.70565,2.5
2.68,-23.3553,-1.68195,2.5
2.69,-23.372,-1.6584,2.5
2.7,-23.3885,-1.63501,2.5
2.71,-23.4047,-1.61175,2.5
2.72,-23.4207,-1.58864,2.5
2.73,-23.4365,-1.56567,2.5
2.74,-23.4521,-1.54283,2.5
2.75,-23.4674,-1.52012,2.5
2.76,-23.4825,-1.49753,2.5
2.77,-23.4973,-1.47508,2.5
2.78,-23.512,-1.45274,2.5
2.79,-23.5264,-1.43052,2.5
2.8,-23.5406,-1.40842,2.5
2.81,-23.5545,-1.38643,2.5
2.82,-23.5683,-1.36456,2.5
2.83,-23.5818,-1.34279,2.5
2.84,-23.5952,-1.32112,2.5
2.85,-23.6083,-1.29956,2.5
2.86,-23.6211,-1.27811,2.5
2.87,-23.6338,-1.25675,2.5
2.88,-23.6463,-1.23549,2.5
2.89,-23.6585,-1.21432,2.5
2.9,-23.6706,-1.19325,2.5
2.91,-23.6824,-1.17227,2.5
2.92,-23.694,-1.15138,2.5
2.93,-23.7054,-1.13058,2.5
2.94,-23.7166,-1.10987,2.5
2.95,-23.7276,-1.08924,2.5
2.96,-23.7384,-1.0687,2.5
2.97,-23.749,-1.04825,2.5
2.98,-23.7594,-1.02787,2.5
2.99,-23.7696,-1.00758,2.5
3,-23.7795,-0.987366,2.5
3.01,-23.7893,-0.967233,2.5
3.02,-23.7989,-0.947179,2.5
3.03,-23.8082,-0.927202,2.5
3.04,-23.8174,-0.907303,2.5
3.05,-23.8264,-0.88748,2.5
3.06,-23.8352,-0.867732,2.5
3.07,-23.8437,-0.84806,2.5
3.08,-23.8521,-0.828463,2.5
3.09,-23.8603,-0.808939,2.5
3.1,-23.8683,-0.78949,2.5
3.11,-23.8761,-0.770113,2.5
3.12,-23.8837,-0.750809,2.5
3.13,-23.8911,-0.731578,2.5
3.14,-23.8983,-0.71242,2.5
3.15,-23.9054,-0.693333,2.5
3.16,-23.9122,-0.674318,2.5
3.17,-23.9189,-0.655376,2.5
3.18,-23.9253,-0.636504,2.5
3.19,-23.9316,-0.617705,2.5
3.2,-23.9377,-0.598976,2.5
3.21,-23.9436,-0.58032,2.5
3.22,-23.9493,-0.561734,2.5
3.23,-23.9548,-0.543221,2.5
3.24,-23.9601,-0.524779,2.5
3.25,-23.9653,-0.506408,2.5
3.26,-23.9703,-0.48811,2.5
3.27,-23.9751,-0.469883,2.5
3.28,-23.9797,-0.451728,2.5
3.29,-23.9841,-0.433646,2.5
3.3,-23.9883,-0.415636,2.5
3.31,-23.9924,-0.397699,2.5
3.32,-23.9963,-0.379835,2.5
3.33,-24,-0.362043,2.5
3.34,-24.0035,-0.344326,2.5
3.35,-24.0069,-0.326682,2.5
3.36,-24.0101,-0.309112,2.5
3.37,-24.0131,-0.291616,2.5
3.38,-24.0159,-0.274195,2.5
3.39,-24.0186,-0.256848,2.5
3.4,-24.021,-0.239577,2.5
3.41,-24.0234,-0.222382,2.5
3.42,-24.0255,-0.205262,2.5
3.43,-24.0275,-0.188219,2.5
3.44,-24.0293,-0.171252,2.5
3.45,-24.0309,-0.154362,2.5
3.46,-24.0323,-0.137549,2.5
3.47,-24.0336,-0.120815,2.5
3.48,-24.0348,-0.104158,2.5
3.49,-24.0357,-0.0875789,2.5
3.5,-24.0365,-0.0710789,2.5
3.51,-24.0371,-0.054658,2.5
3.52,-24.0376,-0.0383165,2.5
3.53,-24.0379,-0.0220548,2.5
3.54,-24.038,-0.00587317,2.5
3.55,-24.038,0.010228,2.5
3.56,-24.0378,0.0262485,2.5
3.57,-24.0375,0.0421878,2.5
3.58,-24.037,0.0580457,2.5
3.59,-24.0363,0.0738218,2.5
3.6,-24.0355,0.089516,2.5
3.61,-24.0345,0.105128,2.5
3.62,-24.0334,0.120657,2.5
3.63,-24.0321,0.136103,2.5
3.64,-24.0307,0.151466,2.5
3.65,-24.0291,0.166746,2.5
3.66,-24.0274,0.181942,2.5
3.67,-24.0255,0.197053,2.5
3.68,-24.0234,0.212081,2.5
3.69,-24.0212,0.227025,2.5
3.7,-24.0189,0.241884,2.5
3.71,-24.0164,0.256658,2.5
3.72,-24.0137,0.271347,2.5
3.73,-24.011,0.285951,2.5
3.74,-24.008,0.30047,2.5
3.75,-24.005,0.314903,2.5
3.76,-24.0017,0.329251,2.5
3.77,-23.9984,0.343514,2.5
3.78,-23.9949,0.357691,2.5
3.79,-23.9912,0.371782,2.5
3.8,-23.9874,0.385788,2.5
3.81,-23.9835,0.399707,2.5
3.82,-23.9794,0.413541,2.5
3.83,-23.9752,0.42729,2.5
3.84,-23.9709,0.440952,2.5
3.85,-23.9664,0.454529,2.5
3.86,-23.9618,0.468021,2.5
3.87,-23.957,0.481427,2.5
3.88,-23.9522,0.494747,2.5
3.89,-23.9472,0.507983,2.5
3.9,-23.942,0.521133,2.5
3.91,-23.9367,0.534199,2.5
3.92,-23.9313,0.54718,2.5
3.93,-23.9258,0.560076,2.5
3.94,-23.9201,0.572888,2.5
3.95,-23.9143,0.585617,2.5
3.96,-23.9084,0.598261,2.5
3.97,-23.9024,0.610822,2.5
3.98,-23.8962,0.623301,2.5
3.99,-23.8899,0.635696,2.5
4,-23.8835,0.64801,2.5
4.01,-23.8769,0.660242,2.5
4.02,-23.8703,0.672392,2.5
4.03,-23.8635,0.684461,2.5
4.04,-23.8566,0.69645,2.5
4.05,-23.8496,0.708358,2.5
4.06,-23.8424,0.720188,2.5
4.07,-23.8352,0.731938,2.5
4.08,-23.8278,0.74361,2.5
4.09,-23.8203,0.755205,2.5
4.1,-23.8127,0.766722,2.5
4.11,-23.805,0.778163,2.5
4.12,-23.7971,0.789529,2.5
4.13,-23.7892,0.800819,2.5
4.14,-23.7811,0.812035,2.5
4.15,-23.7729,0.823177,2.5
4.16,-23.7646,0.834247,2.5
4.17,-23.7562,0.845244,2.5
4.18,-23.7477,0.856171,2.5
4.19,-23.7391,0.867027,2.5
4.2,-23.7304,0.877814,2.5
4.21,-23.7216,0.888532,2.5
4.22,-23.7126,0.899183,2.5
4.23,-23.7036,0.909767,2.5
4.24,-23.6944,0.920286,2.5
4.25,-23.6852,0.93074,2.5
4.26,-23.6758,0.941131,2.5
4.27,-23.6663,0.951459,2.5
4.28,-23.6568,0.961725,2.5
4.29,-23.6471,0.971932,2.5
4.3,-23.6373,0.982079,2.5
4.31,-23.6275,0.992168,2.5
4.32,-23.6175,1.0022,2.5
4.33,-23.6074,1.01218,2.5
4.34,-23.5973,1.0221,2.5
4.35,-23.587,1.03197,2.5
4.36,-23.5766,1.04179,2.5
4.37,-23.5662,1.05155,2.5
4.38,-23.5556,1.06127,2.5
4.39,-23.5449,1.07094,2.5
4.4,-23.5342,1.08057,2.5
4.41,-23.5233,1.09014,2.5
4.42,-23.5124,1.09968,2.5
4.43,-23.5013,1.10917,2.5
4.44,-23.4902,1.11863,2.5
4.45,-23.4789,1.12804,2.5
4.46,-23.4676,1.13741,2.5
4.47,-23.4562,1.14675,2.5
4.48,-23.4447,1.15606,2.5
4.49,-23.4331,1.16533,2.5
4.5,-23.4214,1.17457,2.5
4.51,-23.4096,1.18378,2.5
4.52,-23.3977,1.19297,2.5
4.53,-23.3857,1.20212,2.5
4.54,-23.3737,1.21126,2.5
4.55,-23.3615,1.22036,2.5
4.56,-23.3493,1.22945,2.5
4.57,-23.3369,1.23852,2.5
4.58,-23.3245,1.24757,2.5
4.59,-23.312,1.25661,2.5
4.6,-23.2994,1.26563,2.5
4.61,-23.2867,1.27464,2.5
4.62,-23.2739,1.28364,2.5
4.63,-23.261,1.29263,2.5
4.64,-23.248,1.30161,2.5
4.65,-23.2349,1.31059,2.5
4.66,-23.2218,1.31956,2.5
4.67,-23.2086,1.32854,2.5
4.68,-23.1952,1.33752,2.5
4.69,-23.1818,1.34649,2.5
4.7,-23.1683,1.35548,2.5
4.71,-23.1547,1.36447,2.5
4.72,-23.141,1.37347,2.5
4.73,-23.1272,1.38248,2.5
4.74,-23.1134,1.39151,2.5
4.75,-23.0994,1.40055,2.5
4.76,-23.0853,1.4096,2.5
4.77,-23.0712,1.41868,2.5
4.78,-23.057,1.42778,2.5
4.79,-23.0426,1.4369,2.5
4.8,-23.0282,1.44605,2.5
4.81,-23.0137,1.45522,2.5
4.82,-22.9991,1.46443,2.5
4.83,-22.9844,1.47366,2.5
4.84,-22.9697,1.48293,2.5
4.85,-22.9548,1.49224,2.5
4.86,-22.9398,1.50159,2.5
4.87,-22.9247,1.51097,2.5
4.88,-22.9096,1.5204,2.5
4.89,-22.8943,1.52988,2.5
4.9,-22.879,1.5394,2.5
4.91,-22.8636,1.54897,2.5
4.92,-22.848,1.55859,2.5
4.93,-22.8324,1.56827,2.5
4.94,-22.8166,1.578,2.5
4.95,-22.8008,1.58779,2.5
4.96,-22.7849,1.59764,2.5
4.97,-22.7689,1.60755,2.5
4.98,-22.7527,1.61753,2.5
4.99,-22.7365,1.62758,2.5
5,-22.7202,1.63769,2.5
5.01,-22.7038,1.64788,2.5
5.02,-22.6872,1.65814,2.5
5.03,-22.6706,1.66847,2.5
5.04,-22.6539,1.67889,2.5
5.05,-22.637,1.68938,2.5
5.06,-22.6201,1.69996,2.5
5.07,-22.603,1.71062,2.5
5.08,-22.5859,1.72136,2.5
5.09,-22.5686,1.7322,2.5
5.1,-22.5512,1.74312,2.5
5.11,-22.5337,1.75414,2.5
5.12,-22.5161,1.76526,2.5
5.13,-22.4984,1.77647,2.5
5.14,-22.4806,1.78778,2.5
5.15,-22.4627,1.79919,2.5
5.16,-22.4446,1.8107,2.5
5.17,-22.4265,1.82232,2.5
5.18,-22.4082,1.83404,2.5
5.19,-22.3898,1.84588,2.5
5.2,-22.3713,1.85782,2.5
5.21,-22.3526,1.86988,2.5
5.22,-22.3339,1.88205,2.5
5.23,-22.315,1.89434,2.5
5.24,-22.296,1.90675,2.5
5.25,-22.2768,1.91927,2.5
5.26,-22.2576,1.93192,2.5
5.27,-22.2382,1.94469,2.5
5.28,-22.2187,1.95758,2.5
5.29,-22.199,1.9706,2.5
5.3,-22.1793,1.98375,2.5
5.31,-22.1594,1.99702,2.5
5.32,-22.1393,2.01043,2.5
5.33,-22.1192,2.02396,2.5
5.34,-22.0989,2.03763,2.5
5.35,-22.0784,2.05144,2.5
5.36,-22.0578,2.06538,2.5
5.37,-22.0371,2.07945,2.5
5.38,-22.0162,2.09366,2.5
5.39,-21.9952,2.10801,2.5
5.4,-21.9741,2.1225,2.5
5.41,-21.9528,2.13713,2.5
5.42,-21.9313,2.1519,2.5
5.43,-21.9097,2.16681,2.5
5.44,-21.888,2.18186,2.5
5.45,-21.8661,2.19705,2.5
5.46,-21.8441,2.21238,2.5
5.47,-21.8219,2.22786,2.5
5.48,-21.7995,2.24347,2.5
5.49,-21.777,2.25923,2.5
5.5,-21.7543,2.27513,2.5
5.51,-21.7315,2.29117,2.5
5.52,-21.7085,2.30735,2.5
5.53,-21.6853,2.32368,2.5
5.54,-21.662,2.34014,2.5
5.55,-21.6385,2.35674,2.5
5.56,-21.6149,2.37348,2.5
5.57,-21.5911,2.39035,2.5
5.58,-21.5671,2.40736,2.5
5.59,-21.5429,2.42451,2.5
5.6,-21.5186,2.44179,2.5
5.61,-21.4941,2.45919,2.5
5.62,-21.4694,2.47673,2.5
5.63,-21.4445,2.49439,2.5
5.64,-21.4195,2.51218,2.5
5.65,-21.3943,2.53009,2.5
5.66,-21.3689,2.54812,2.5
5.67,-21.3433,2.56627,2.5
5.68,-21.3176,2.58453,2.5
5.69,-21.2916,2.6029,2.5
5.7,-21.2655,2.62137,2.5
5.71,-21.2392,2.63995,2.5
5.72,-21.2127,2.65863,2.5
5.73,-21.186,2.67741,2.5
5.74,-21.1592,2.69627,2.5
5.75,-21.1321,2.71523,2.5
5.76,-21.1049,2.73426,2.5
5.77,-21.0774,2.75338,2.5
5.78,-21.0498,2.77257,2.5
5.79,-21.022,2.79182,2.5
5.8,-20.994,2.81113,2.5
5.81,-20.9658,2.8305,2.5
5.82,-20.9374,2.84992,2.5
5.83,-20.9088,2.86939,2.5
5.84,-20.88,2.88889,2.5
5.85,-20.851,2.90842,2.5
5.86,-20.8218,2.92798,2.5
5.87,-20.7924,2.94755,2.5
5.88,-20.7628,2.96713,2.5
5.89,-20.7331,2.98671,2.5
5.9,-20.7031,3.00629,2.5
5.91,-20.673,3.02585,2.5
5.92,-20.6426,3.0454,2.5
5.93,-20.612,3.06491,2.5
5.94,-20.5813,3.08438,2.5
5.95,-20.5504,3.1038,2.5
5.96,-20.5192,3.12317,2.5
5.97,-20.4879,3.14247,2.5
5.98,-20.4564,3.16169,2.5
5.99,-20.4247,3.18084,2.5
6,-20.3928,3.19988,2.5
6.01,-20.3607,3.21883,2.5
6.02,-20.3284,3.23765,2.5
6.03,-20.2959,3.25636,2.5
6.04,-20.2633,3.27493,2.5
6.05,-20.2304,3.29336,2.5
6.06,-20.1974,3.31164,2.5
6.07,-20.1642,3.32975,2.5
6.08,-20.1308,3.34768,2.5
6.09,-20.0972,3.36543,2.5
6.1,-20.0635,3.38299,2.5
6.11,-20.0296,3.40034,2.5
6.12,-19.9955,3.41748,2.5
6.13,-19.9612,3.43438,2.5
6.14,-19.9268,3.45106,2.5
6.15,-19.8922,3.46748,2.5
6.16,-19.8574,3.48365,2.5
6.17,-19.8225,3.49956,2.5
6.18,-19.7875,3.51519,2.5
6.19,-19.7522,3.53053,2.5
6.2,-19.7168,3.54558,2.5
6.21,-19.6813,3.56032,2.5
6.22,-19.6456,3.57475,2.5
6.23,-19.6098,3.58886,2.5
6.24,-19.5739,3.60264,2.5
6.25,-19.5378,3.61609,2.5
6.26,-19.5015,3.62918,2.5
6.27,-19.4652,3.64193,2.5
6.28,-19.4287,3.65431,2.5
6.29,-19.3921,3.66633,2.5
6.3,-19.3554,3.67797,2.5
6.31,-19.3185,3.68924,2.5
6.32,-19.2816,3.70012,2.5
6.33,-19.2445,3.71061,2.5
6.34,-19.2074,3.72071,2.5
6.35,-19.1701,3.73041,2.5
6.36,-19.1328,3.7397,2.5
6.37,-19.0953,3.7486,2.5
6.38,-19.0578,3.75708,2.5
6.39,-19.0202,3.76516,2.5
6.4,-18.9825,3.77283,2.5
6.41,-18.9447,3.78008,2.5
6.42,-18.9069,3.78693,2.5
6.43,-18.869,3.79336,2.5
6.44,-18.831,3.79938,2.5
6.45,-18.793,3.805,2.5
6.46,-18.7549,3.8102,2.5
6.47,-18.7168,3.81501,2.5
6.48,-18.6786,3.81941,2.5
6.49,-18.6404,3.82341,2.5
6.5,-18.6022,3.82702,2.5
6.51,-18.5639,3.83025,2.5
6.52,-18.5256,3.83309,2.5
6.53,-18.4872,3.83555,2.5
6.54,-18.4489,3.83765,2.5
6.55,-18.4105,3.83938,2.5
6.56,-18.3721,3.84075,2.5
6.57,-18.3337,3.84178,2.5
6.58,-18.2952,3.84247,2.5
6.59,-18.2568,3.84283,2.5
6.6,-18.2184,3.84287,2.5
6.61,-18.18,3.8426,2.5
6.62,-18.1415,3.84204,2.5
6.63,-18.1031,3.84118,2.5
6.64,-18.0647,3.84005,2.5
6.65,-18.0263,3.83865,2.5
6.66,-17.9879,3.837,2.5
6.67,-17.9496,3.83511,2.5
6.68,-17.9112,3.83299,2.5
6.69,-17.8729,3.83065,2.5
6.7,-17.8346,3.82811,2.5
6.71,-17.7964,3.82538,2.5
6.72,-17.7581,3.82248,2.5
6.73,-17.7199,3.81942,2.5
6.74,-17.6817,3.81621,2.5
6.75,-17.6436,3.81286,2.5
6.76,-17.6055,3.8094,2.5
6.77,-17.5674,3.80583,2.5
6.78,-17.5294,3.80217,2.5
6.79,-17.4914,3.79844,2.5
6.8,-17.4534,3.79464,2.5
6.81,-17.4155,3.7908,2.5
6.82,-17.3776,3.78693,2.5
6.83,-17.3397,3.78304,2.5
6.84,-17.3019,3.77914,2.5
6.85,-17.2641,3.77525,2.5
6.86,-17.2264,3.77139,2.5
6.87,-17.1887,3.76757,2.5
6.88,-17.1511,3.7638,2.5
6.89,-17.1134,3.7601,2.5
6.9,-17.0759,3.75648,2.5
6.91,-17.0383,3.75295,2.5
6.92,-17.0008,3.74953,2.5
6.93,-16.9633,3.74623,2.5
6.94,-16.9259,3.74306,2.5
6.95,-16.8885,3.74003,2.5
6.96,-16.8511,3.73717,2.5
6.97,-16.8137,3.73447,2.5
6.98,-16.7764,3.73195,2.5
6.99,-16.7391,3.72962,2.5
7,-16.7018,3.7275,2.5
7.01,-16.6645,3.72559,2.5
7.02,-16.6273,3.7239,2.5
7.03,-16.59,3.72245,2.5
7.04,-16.5528,3.72124,2.5
7.05,-16.5156,3.72028,2.5
7.06,-16.4784,3.71959,2.5
7.07,-16.4412,3.71916,2.5
7.08,-16.404,3.71901,2.5
7.09,-16.3668,3.71915,2.5
7.1,-16.3296,3.71958,2.5
7.11,-16.2924,3.72031,2.5
7.12,-16.2552,3.72134,2.5
7.13,-16.218,3.72269,2.5
7.14,-16.1808,3.72435,2.5
7.15,-16.1435,3.72634,2.5
7.16,-16.1063,3.72865,2.5
7.17,-16.069,3.7313,2.5
7.18,-16.0316,3.73428,2.5
7.19,-15.9943,3.73759,2.5
7.2,-15.9569,3.74125,2.5
7.21,-15.9194,3.74525,2.5
