t,theta,w,torque
0,0,-20,3
0.01,-0.199348,-19.8693,3
0.02,-0.397382,-19.7374,3
0.03,-0.594091,-19.6043,3
0.04,-0.789465,-19.4702,3
0.05,-0.983494,-19.3355,3
0.06,-1.17617,-19.2003,3
0.07,-1.3675,-19.0651,3
0.08,-1.55748,-18.9302,3
0.09,-1.74611,-18.7959,3
0.1,-1.9334,-18.6627,3
0.11,-2.11936,-18.5307,3
0.12,-2.30402,-18.4004,3
0.13,-2.48738,-18.2719,3
0.14,-2.66946,-18.1456,3
0.15,-2.8503,-18.0214,3
0.16,-3.0299,-17.8996,3
0.17,-3.2083,-17.7802,3
0.18,-3.38551,-17.6631,3
0.19,-3.56157,-17.5484,3
0.2,-3.73649,-17.4358,3
0.21,-3.91029,-17.3251,3
0.22,-4.08299,-17.2163,3
0.23,-4.25462,-17.1091,3
0.24,-4.42518,-17.0031,3
0.25,-4.59469,-16.8981,3
0.26,-4.76314,-16.7939,3
0.27,-4.93056,-16.6901,3
0.28,-5.09695,-16.5864,3
0.29,-5.26229,-16.4827,3
0.3,-5.4266,-16.3786,3
0.31,-5.58986,-16.2739,3
0.32,-5.75207,-16.1686,3
0.33,-5.91323,-16.0623,3
0.34,-6.07332,-15.9551,3
0.35,-6.23233,-15.8469,3
0.36,-6.39025,-15.7377,3
0.37,-6.54708,-15.6274,3
0.38,-6.7028,-15.5162,3
0.39,-6.8574,-15.4042,3
0.4,-7.01088,-15.2914,3
0.41,-7.16323,-15.178,3
0.42,-7.31444,-15.0642,3
0.43,-7.46451,-14.9503,3
0.44,-7.61344,-14.8363,3
0.45,-7.76124,-14.7225,3
0.46,-7.90789,-14.6092,3
0.47,-8.05342,-14.4965,3
0.48,-8.19783,-14.3847,3
0.49,-8.34112,-14.2739,3
0.5,-8.48331,-14.1644,3
0.51,-8.62441,-14.0562,3
0.52,-8.76444,-13.9495,3
0.53,-8.90341,-13.8444,3
0.54,-9.04133,-13.7411,3
0.55,-9.17824,-13.6396,3
0.56,-9.31413,-13.5398,3
0.57,-9.44904,-13.442,3
0.58,-9.58298,-13.3459,3
0.59,-9.71596,-13.2516,3
0.6,-9.84802,-13.1591,3
0.61,-9.97915,-13.0682,3
0.62,-10.1094,-12.9789,3
0.63,-10.2387,-12.891,3
0.64,-10.3672,-12.8045,3
0.65,-10.4948,-12.7191,3
0.66,-10.6216,-12.6348,3
0.67,-10.7475,-12.5514,3
0.68,-10.8726,-12.4686,3
0.69,-10.9969,-12.3865,3
0.7,-11.1204,-12.3047,3
0.71,-11.243,-12.2232,3
0.72,-11.3648,-12.1418,3
0.73,-11.4858,-12.0604,3
0.74,-11.606,-11.9788,3
0.75,-11.7254,-11.897,3
0.76,-11.844,-11.8147,3
0.77,-11.9617,-11.732,3
0.78,-12.0786,-11.6488,3
0.79,-12.1947,-11.5649,3
0.8,-12.3099,-11.4804,3
0.81,-12.4243,-11.3951,3
0.82,-12.5378,-11.3092,3
0.83,-12.6505,-11.2226,3
0.84,-12.7623,-11.1353,3
0.85,-12.8732,-11.0474,3
0.86,-12.9832,-10.9588,3
0.87,-13.0923,-10.8697,3
0.88,-13.2006,-10.7801,3
0.89,-13.3079,-10.6901,3
0.9,-13.4144,-10.5997,3
0.91,-13.5199,-10.5091,3
0.92,-13.6246,-10.4184,3
0.93,-13.7283,-10.3276,3
0.94,-13.8311,-10.2368,3
0.95,-13.933,-10.1461,3
0.96,-14.034,-10.0558,3
0.97,-14.1342,-9.96573,3
0.98,-14.2334,-9.87614,3
0.99,-14.3317,-9.78709,3
1,-14.4291,-9.69868,3
1.01,-14.5257,-9.61098,3
1.02,-14.6213,-9.52408,3
1.03,-14.7161,-9.43806,3
1.04,-14.8101,-9.35298,3
1.05,-14.9032,-9.26891,3
1.06,-14.9955,-9.1859,3
1.07,-15.0869,-9.10399,3
1.08,-15.1776,-9.02323,3
1.09,-15.2674,-8.94365,3
1.1,-15.3564,-8.86527,3
1.11,-15.4447,-8.78812,3
1.12,-15.5322,-8.71219,3
1.13,-15.619,-8.6375,3
1.14,-15.705,-8.56403,3
1.15,-15.7902,-8.49179,3
1.16,-15.8748,-8.42075,3
1.17,-15.9587,-8.3509,3
1.18,-16.0418,-8.2822,3
1.19,-16.1243,-8.21462,3
1.2,-16.2061,-8.14813,3
1.21,-16.2873,-8.08268,3
1.22,-16.3678,-8.01823,3
1.23,-16.4476,-7.95474,3
1.24,-16.5269,-7.89215,3
1.25,-16.6055,-7.83041,3
1.26,-16.6835,-7.76946,3
1.27,-16.7609,-7.70925,3
1.28,-16.8377,-7.64973,3
1.29,-16.9139,-7.59082,3
1.3,-16.9895,-7.53248,3
1.31,-17.0645,-7.47465,3
1.32,-17.139,-7.41726,3
1.33,-17.2129,-7.36026,3
1.34,-17.2862,-7.30359,3
1.35,-17.3589,-7.24721,3
1.36,-17.4311,-7.19104,3
1.37,-17.5028,-7.13505,3
1.38,-17.5738,-7.07917,3
1.39,-17.6443,-7.02337,3
1.4,-17.7143,-6.9676,3
1.41,-17.7837,-6.91182,3
1.42,-17.8525,-6.85598,3
1.43,-17.9208,-6.80004,3
1.44,-17.9885,-6.74398,3
1.45,-18.0557,-6.68776,3
1.46,-18.1223,-6.63136,3
1.47,-18.1883,-6.57474,3
1.48,-18.2538,-6.51788,3
1.49,-18.3187,-6.46078,3
1.5,-18.383,-6.4034,3
1.51,-18.4467,-6.34573,3
1.52,-18.5099,-6.28778,3
1.53,-18.5725,-6.22952,3
1.54,-18.6345,-6.17095,3
1.55,-18.6959,-6.11208,3
1.56,-18.7567,-6.05289,3
1.57,-18.817,-5.9934,3
1.58,-18.8766,-5.93361,3
1.59,-18.9356,-5.87353,3
1.6,-18.9941,-5.81316,3
1.61,-19.0519,-5.75252,3
1.62,-19.1091,-5.69162,3
1.63,-19.1657,-5.63048,3
1.64,-19.2217,-5.5691,3
1.65,-19.2771,-5.50752,3
1.66,-19.3319,-5.44574,3
1.67,-19.386,-5.38379,3
1.68,-19.4396,-5.32169,3
1.69,-19.4925,-5.25945,3
1.7,-19.5448,-5.19711,3
1.71,-19.5964,-5.13468,3
1.72,-19.6474,-5.07218,3
1.73,-19.6979,-5.00965,3
1.74,-19.7476,-4.94709,3
1.75,-19.7968,-4.88454,3
1.76,-19.8453,-4.82202,3
1.77,-19.8932,-4.75954,3
1.78,-19.9405,-4.69714,3
1.79,-19.9872,-4.63484,3
1.8,-20.0332,-4.57265,3
1.81,-20.0786,-4.5106,3
1.82,-20.1234,-4.44871,3
1.83,-20.1676,-4.38699,3
1.84,-20.2112,-4.32548,3
1.85,-20.2541,-4.26418,3
1.86,-20.2965,-4.20312,3
1.87,-20.3382,-4.14231,3
1.88,-20.3793,-4.08177,3
1.89,-20.4198,-4.02151,3
1.9,-20.4597,-3.96156,3
1.91,-20.4991,-3.90192,3
1.92,-20.5378,-3.84261,3
1.93,-20.5759,-3.78363,3
1.94,-20.6134,-3.72501,3
1.95,-20.6504,-3.66676,3
1.96,-20.6868,-3.60888,3
1.97,-20.7226,-3.55138,3
1.98,-20.7578,-3.49427,3
1.99,-20.7925,-3.43757,3
2,-20.8266,-3.38127,3
2.01,-20.8601,-3.32538,3
2.02,-20.8931,-3.26992,3
2.03,-20.9255,-3.21488,3
2.04,-20.9574,-3.16027,3
2.05,-20.9887,-3.10609,3
2.06,-21.0195,-3.05235,3
2.07,-21.0498,-2.99905,3
2.08,-21.0795,-2.9462,3
2.09,-21.1087,-2.89378,3
2.1,-21.1374,-2.84181,3
2.11,-21.1655,-2.79029,3
2.12,-21.1932,-2.73921,3
2.13,-21.2203,-2.68858,3
2.14,-21.2469,-2.63839,3
2.15,-21.2731,-2.58865,3
2.16,-21.2987,-2.53934,3
2.17,-21.3239,-2.49048,3
2.18,-21.3485,-2.44206,3
2.19,-21.3727,-2.39408,3
2.2,-21.3964,-2.34652,3
2.21,-21.4196,-2.2994,3
2.22,-21.4424,-2.25271,3
2.23,-21.4647,-2.20644,3
2.24,-21.4865,-2.1606,3
2.25,-21.5079,-2.11517,3
2.26,-21.5288,-2.07015,3
2.27,-21.5493,-2.02554,3
2.28,-21.5693,-1.98134,3
2.29,-21.5889,-1.93754,3
2.3,-21.6081,-1.89413,3
2.31,-21.6268,-1.85112,3
2.32,-21.6451,-1.8085,3
2.33,-21.663,-1.76625,3
2.34,-21.6804,-1.72439,3
2.35,-21.6975,-1.68289,3
2.36,-21.7141,-1.64177,3
2.37,-21.7303,-1.601,3
2.38,-21.7461,-1.5606,3
2.39,-21.7615,-1.52054,3
2.4,-21.7765,-1.48084,3
2.41,-21.7911,-1.44147,3
2.42,-21.8054,-1.40245,3
2.43,-21.8192,-1.36375,3
2.44,-21.8326,-1.32539,3
2.45,-21.8457,-1.28734,3
2.46,-21.8584,-1.24961,3
2.47,-21.8707,-1.2122,3
2.48,-21.8826,-1.17509,3
2.49,-21.8942,-1.13828,3
2.5,-21.9054,-1.10176,3
2.51,-21.9162,-1.06554,3
2.52,-21.9267,-1.02961,3
2.53,-21.9368,-0.993959,3
2.54,-21.9466,-0.958584,3
2.55,-21.956,-0.923481,3
2.56,-21.9651,-0.888645,3
2.57,-21.9738,-0.854071,3
2.58,-21.9821,-0.819755,3
2.59,-21.9902,-0.785692,3
2.6,-21.9979,-0.751877,3
2.61,-22.0052,-0.718306,3
2.62,-22.0122,-0.684974,3
2.63,-22.0189,-0.651876,3
2.64,-22.0253,-0.619009,3
2.65,-22.0313,-0.586367,3
2.66,-22.037,-0.553946,3
2.67,-22.0424,-0.521743,3
2.68,-22.0474,-0.489751,3
2.69,-22.0522,-0.457969,3
2.7,-22.0566,-0.42639,3
2.71,-22.0607,-0.395011,3
2.72,-22.0645,-0.363828,3
2.73,-22.068,-0.332837,3
2.74,-22.0711,-0.302034,3
2.75,-22.074,-0.271414,3
2.76,-22.0766,-0.240974,3
2.77,-22.0788,-0.210709,3
2.78,-22.0808,-0.180617,3
2.79,-22.0824,-0.150692,3
2.8,-22.0838,-0.120932,3
2.81,-22.0849,-0.0913323,3
2.82,-22.0856,-0.0618892,3
2.83,-22.0861,-0.0325991,3
2.84,-22.0863,-0.00345833,3
2.85,-22.0862,0.0255368,3
2.86,-22.0858,0.0543898,3
2.87,-22.0851,0.0831043,3
2.88,-22.0841,0.111684,3
2.89,-22.0829,0.140132,3
2.9,-22.0813,0.168452,3
2.91,-22.0795,0.196648,3
2.92,-22.0774,0.224722,3
2.93,-22.075,0.252679,3
2.94,-22.0723,0.280522,3
2.95,-22.0694,0.308253,3
2.96,-22.0662,0.335877,3
2.97,-22.0627,0.363397,3
2.98,-22.0589,0.390815,3
2.99,-22.0548,0.418136,3
3,-22.0505,0.445362,3
3.01,-22.0459,0.472496,3
3.02,-22.0411,0.499543,3
3.03,-22.036,0.526504,3
3.04,-22.0306,0.553383,3
3.05,-22.0249,0.580183,3
3.06,-22.0189,0.606907,3
3.07,-22.0127,0.633559,3
3.08,-22.0063,0.660141,3
3.09,-21.9995,0.686656,3
3.1,-21.9925,0.713107,3
3.11,-21.9853,0.739498,3
3.12,-21.9778,0.765831,3
3.13,-21.97,0.792108,3
3.14,-21.9619,0.818334,3
3.15,-21.9536,0.844511,3
3.16,-21.945,0.870641,3
3.17,-21.9362,0.896727,3
3.18,-21.9271,0.922773,3
3.19,-21.9177,0.948781,3
3.2,-21.9081,0.974753,3
3.21,-21.8982,1.00069,3
3.22,-21.8881,1.0266,3
3.23,-21.8777,1.05249,3
3.24,-21.8671,1.07834,3
3.25,-21.8561,1.10418,3
3.26,-21.845,1.12999,3
3.27,-21.8335,1.15579,3
3.28,-21.8219,1.18158,3
3.29,-21.8099,1.20735,3
3.3,-21.7977,1.23311,3
3.31,-21.7852,1.25886,3
3.32,-21.7725,1.28461,3
3.33,-21.7596,1.31035,3
3.34,-21.7463,1.3361,3
3.35,-21.7328,1.36184,3
3.36,-21.7191,1.38759,3
3.37,-21.7051,1.41334,3
3.38,-21.6908,1.4391,3
3.39,-21.6763,1.46487,3
3.4,-21.6615,1.49064,3
3.41,-21.6465,1.51643,3
3.42,-21.6312,1.54224,3
3.43,-21.6156,1.56806,3
3.44,-21.5998,1.59389,3
3.45,-21.5838,1.61975,3
3.46,-21.5674,1.64562,3
3.47,-21.5508,1.67151,3
3.48,-21.534,1.69743,3
3.49,-21.5169,1.72337,3
3.5,-21.4995,1.74933,3
3.51,-21.4819,1.77532,3
3.52,-21.464,1.80133,3
3.53,-21.4459,1.82736,3
3.54,-21.4275,1.85343,3
3.55,-21.4088,1.87952,3
3.56,-21.3899,1.90563,3
3.57,-21.3707,1.93177,3
3.58,-21.3513,1.95794,3
3.59,-21.3315,1.98414,3
3.6,-21.3116,2.01036,3
3.61,-21.2913,2.0366,3
3.62,-21.2708,2.06287,3
3.63,-21.2501,2.08916,3
3.64,-21.2291,2.11548,3
3.65,-21.2078,2.14182,3
3.66,-21.1862,2.16818,3
3.67,-21.1644,2.19455,3
3.68,-21.1423,2.22094,3
3.69,-21.12,2.24735,3
3.7,-21.0974,2.27377,3
3.71,-21.0745,2.3002,3
3.72,-21.0514,2.32664,3
3.73,-21.028,2.35308,3
3.74,-21.0043,2.37953,3
3.75,-20.9804,2.40597,3
3.76,-20.9562,2.43241,3
3.77,-20.9317,2.45884,3
3.78,-20.907,2.48526,3
3.79,-20.882,2.51167,3
3.8,-20.8568,2.53805,3
3.81,-20.8313,2.56441,3
3.82,-20.8055,2.59074,3
3.83,-20.7795,2.61704,3
3.84,-20.7532,2.64329,3
3.85,-20.7266,2.6695,3
3.86,-20.6998,2.69566,3
3.87,-20.6727,2.72177,3
3.88,-20.6453,2.74781,3
3.89,-20.6177,2.77379,3
3.9,-20.5899,2.79968,3
3.91,-20.5617,2.8255,3
3.92,-20.5333,2.85123,3
3.93,-20.5047,2.87686,3
3.94,-20.4758,2.90238,3
3.95,-20.4467,2.9278,3
3.96,-20.4173,2.9531,3
3.97,-20.3876,2.97827,3
3.98,-20.3577,3.0033,3
3.99,-20.3275,3.02819,3
4,-20.2971,3.05293,3
4.01,-20.2665,3.07751,3
4.02,-20.2356,3.10192,3
4.03,-20.2044,3.12614,3
4.04,-20.1731,3.15019,3
4.05,-20.1414,3.17403,3
4.06,-20.1096,3.19767,3
4.07,-20.0775,3.22109,3
4.08,-20.0452,3.24429,3
4.09,-20.0126,3.26726,3
4.1,-19.9798,3.28998,3
4.11,-19.9468,3.31244,3
4.12,-19.9136,3.33465,3
4.13,-19.8801,3.35658,3
4.14,-19.8464,3.37823,3
4.15,-19.8125,3.39959,3
4.16,-19.7784,3.42065,3
4.17,-19.7441,3.4414,3
4.18,-19.7096,3.46183,3
4.19,-19.6749,3.48194,3
4.2,-19.64,3.5017,3
4.21,-19.6049,3.52113,3
4.22,-19.5696,3.5402,3
4.23,-19.5341,3.55891,3
4.24,-19.4984,3.57726,3
4.25,-19.4625,3.59522,3
4.26,-19.4265,3.61281,3
4.27,-19.3903,3.63,3
4.28,-19.3539,3.6468,3
4.29,-19.3173,3.6632,3
4.3,-19.2806,3.67918,3
4.31,-19.2437,3.69476,3
4.32,-19.2067,3.70992,3
4.33,-19.1695,3.72465,3
4.34,-19.1322,3.73896,3
4.35,-19.0948,3.75284,3
4.36,-19.0572,3.76629,3
4.37,-19.0194,3.7793,3
4.38,-18.9816,3.79187,3
4.39,-18.9436,3.80401,3
4.4,-18.9055,3.81571,3
4.41,-18.8673,3.82697,3
4.42,-18.829,3.8378,3
4.43,-18.7905,3.84818,3
4.44,-18.752,3.85814,3
4.45,-18.7134,3.86766,3
4.46,-18.6747,3.87675,3
4.47,-18.6358,3.88541,3
4.48,-18.597,3.89365,3
4.49,-18.558,3.90148,3
4.5,-18.5189,3.90889,3
4.51,-18.4798,3.9159,3
4.52,-18.4406,3.9225,3
4.53,-18.4014,3.92872,3
4.54,-18.362,3.93455,3
4.55,-18.3227,3.94001,3
4.56,-18.2832,3.9451,3
4.57,-18.2438,3.94983,3
4.58,-18.2042,3.95422,3
4.59,-18.1647,3.95826,3
4.6,-18.1251,3.96199,3
4.61,-18.0854,3.96539,3
4.62,-18.0458,3.9685,3
4.63,-18.0061,3.97131,3
4.64,-17.9663,3.97385,3
4.65,-17.9266,3.97612,3
4.66,-17.8868,3.97814,3
4.67,-17.847,3.97993,3
4.68,-17.8072,3.98149,3
4.69,-17.7674,3.98285,3
4.7,-17.7276,3.98401,3
4.71,-17.6877,3.98499,3
4.72,-17.6479,3.98582,3
4.73,-17.608,3.98649,3
4.74,-17.5681,3.98703,3
4.75,-17.5283,3.98745,3
4.76,-17.4884,3.98778,3
4.77,-17.4485,3.98802,3
4.78,-17.4086,3.98819,3
4.79,-17.3687,3.98831,3
4.8,-17.3289,3.9884,3
4.81,-17.289,3.98846,3
4.82,-17.2491,3.98852,3
4.83,-17.2092,3.98859,3
4.84,-17.1693,3.98868,3
4.85,-17.1294,3.98883,3
4.86,-17.0895,3.98902,3
4.87,-17.0497,3.9893,3
4.88,-17.0098,3.98966,3
4.89,-16.9699,3.99012,3
4.9,-16.93,3.99071,3
4.91,-16.89,3.99143,3
4.92,-16.8501,3.99229,3
4.93,-16.8102,3.99332,3
4.94,-16.7703,3.99452,3
4.95,-16.7303,3.99591,3
4.96,-16.6903,3.9975,3
4.97,-16.6504,3.9993,3
4.98,-16.6104,4.00133,3
4.99,-16.5703,4.00359,3
5,-16.5303,4.00611,3
5.01,-16.4902,4.00888,3
5.02,-16.4501,4.01193,3
5.03,-16.41,4.01525,3
5.04,-16.3698,4.01886,3
5.05,-16.3296,4.02277,3
5.06,-16.2893,4.02699,3
5.07,-16.249,4.03152,3
5.08,-16.2087,4.03638,3
5.09,-16.1683,4.04156,3
5.1,-16.1279,4.04708,3
5.11,-16.0874,4.05294,3
5.12,-16.0468,4.05914,3
5.13,-16.0062,4.0657,3
5.14,-15.9655,4.07261,3
5.15,-15.9247,4.07988,3
5.16,-15.8839,4.08751,3
5.17,-15.843,4.0955,3
5.18,-15.802,4.10386,3
5.19,-15.7609,4.11259,3
5.2,-15.7197,4.12168,3
5.21,-15.6785,4.13113,3
5.22,-15.6371,4.14096,3
5.23,-15.5957,4.15114,3
5.24,-15.5541,4.16168,3
5.25,-15.5124,4.17259,3
5.26,-15.4706,4.18384,3
5.27,-15.4287,4.19545,3
5.28,-15.3867,4.2074,3
5.29,-15.3446,4.21969,3
5.3,-15.3023,4.23231,3
5.31,-15.2599,4.24525,3
5.32,-15.2174,4.25852,3
5.33,-15.1748,4.27209,3
5.34,-15.132,4.28596,3
5.35,-15.0891,4.30012,3
5.36,-15.046,4.31456,3
5.37,-15.0028,4.32926,3
5.38,-14.9594,4.34422,3
5.39,-14.9159,4.35943,3
5.4,-14.8722,4.37486,3
5.41,-14.8284,4.39051,3
5.42,-14.7844,4.40636,3
5.43,-14.7403,4.4224,3
5.44,-14.6959,4.4386,3
5.45,-14.6515,4.45496,3
5.46,-14.6068,4.47146,3
5.47,-14.5621,4.48808,3
5.48,-14.5171,4.5048,3
5.49,-14.472,4.5216,3
5.5,-14.4267,4.53846,3
5.51,-14.3812,4.55537,3
5.52,-14.3355,4.57231,3
5.53,-14.2897,4.58925,3
5.54,-14.2438,4.60618,3
5.55,-14.1976,4.62307,3
5.56,-14.1513,4.6399,3
5.57,-14.1048,4.65666,3
5.58,-14.0582,4.67332,3
5.59,-14.0114,4.68986,3
5.6,-13.9644,4.70626,3
5.61,-13.9172,4.72249,3
5.62,-13.8699,4.73854,3
5.63,-13.8225,4.75439,3
5.64,-13.7748,4.77001,3
5.65,-13.7271,4.78538,3
5.66,-13.6791,4.80049,3
5.67,-13.631,4.81531,3
5.68,-13.5828,4.82982,3
5.69,-13.5345,4.84401,3
5.7,-13.4859,4.85785,3
5.71,-13.4373,4.87133,3
5.72,-13.3885,4.88443,3
5.73,-13.3396,4.89713,3
5.74,-13.2906,4.90942,3
5.75,-13.2414,4.92129,3
5.76,-13.1922,4.93271,3
5.77,-13.1428,4.94367,3
5.78,-13.0933,4.95417,3
5.79,-13.0437,4.96418,3
5.8,-12.994,4.97371,3
5.81,-12.9442,4.98274,3
5.82,-12.8943,4.99126,3
5.83,-12.8444,4.99926,3
5.84,-12.7944,5.00675,3
5.85,-12.7443,5.01372,3
5.86,-12.6941,5.02015,3
5.87,-12.6439,5.02606,3
5.88,-12.5936,5.03144,3
5.89,-12.5432,5.03629,3
5.9,-12.4928,5.04062,3
5.91,-12.4424,5.04442,3
5.92,-12.392,5.0477,3
5.93,-12.3415,5.05047,3
5.94,-12.291,5.05274,3
5.95,-12.2404,5.05451,3
5.96,-12.1899,5.05579,3
5.97,-12.1393,5.0566,3
5.98,-12.0887,5.05695,3
5.99,-12.0382,5.05684,3
6,-11.9876,5.0563,3
6.01,-11.937,5.05534,3
6.02,-11.8865,5.05398,3
6.03,-11.836,5.05224,3
6.04,-11.7854,5.05012,3
6.05,-11.735,5.04766,3
6.06,-11.6845,5.04488,3
6.07,-11.6341,5.04178,3
6.08,-11.5837,5.03841,3
6.09,-11.5333,5.03477,3
6.1,-11.483,5.03089,3
6.11,-11.4327,5.02679,3
6.12,-11.3824,5.02251,3
6.13,-11.3322,5.01806,3
6.14,-11.2821,5.01346,3
6.15,-11.232,5.00874,3
6.16,-11.1819,5.00394,3
6.17,-11.1319,4.99906,3
6.18,-11.0819,4.99414,3
6.19,-11.032,4.9892,3
6.2,-10.9821,4.98427,3
6.21,-10.9323,4.97937,3
6.22,-10.8825,4.97452,3
6.23,-10.8328,4.96976,3
6.24,-10.7831,4.9651,3
6.25,-10.7335,4.96057,3
6.26,-10.6839,4.95618,3
6.27,-10.6344,4.95197,3
6.28,-10.5849,4.94796,3
6.29,-10.5354,4.94416,3
6.3,-10.486,4.94061,3
6.31,-10.4366,4.93731,3
6.32,-10.3873,4.93428,3
6.33,-10.3379,4.93156,3
6.34,-10.2886,4.92915,3
6.35,-10.2394,4.92706,3
6.36,-10.1901,4.92533,3
6.37,-10.1408,4.92396,3
6.38,-10.0916,4.92297,3
6.39,-10.0424,4.92237,3
6.4,-9.99316,4.92217,3
6.41,-9.94394,4.92238,3
6.42,-9.89471,4.92302,3
6.43,-9.84548,4.9241,3
6.44,-9.79623,4.92562,3
6.45,-9.74696,4.92758,3
6.46,-9.69768,4.93001,3
6.47,-9.64836,4.9329,3
6.48,-9.59902,4.93625,3
6.49,-9.54963,4.94007,3
6.5,-9.50021,4.94436,3
6.51,-9.45075,4.94912,3
6.52,-9.40123,4.95435,3
6.53,-9.35166,4.96004,3
6.54,-9.30203,4.9662,3
6.55,-9.25233,4.97283,3
6.56,-9.20257,4.97991,3
6.57,-9.15273,4.98743,3
6.58,-9.10282,4.9954,3
6.59,-9.05282,5.00381,3
6.6,-9.00274,5.01263,3
6.61,-8.95257,5.02187,3
6.62,-8.9023,5.03151,3
6.63,-8.85194,5.04153,3
6.64,-8.80147,5.05193,3
6.65,-8.7509,5.06268,3
6.66,-8.70022,5.07377,3
6.67,-8.64942,5.08519,3
6.68,-8.59851,5.09691,3
6.69,-8.54748,5.10892,3
6.7,-8.49633,5.1212,3
6.71,-8.44506,5.13372,3
6.72,-8.39366,5.14646,3
6.73,-8.34213,5.1594,3
6.74,-8.29047,5.17252,3
6.75,-8.23868,5.1858,3
6.76,-8.18675,5.1992,3
6.77,-8.13469,5.2127,3
6.78,-8.0825,5.22628,3
6.79,-8.03017,5.23991,3
6.8,-7.9777,5.25356,3
6.81,-7.9251,5.26721,3
6.82,-7.87235,5.28083,3
6.83,-7.81948,5.29439,3
6.84,-7.76647,5.30786,3
6.85,-7.71332,5.32122,3
6.86,-7.66004,5.33444,3
6.87,-7.60663,5.34749,3
6.88,-7.55309,5.36035,3
6.89,-7.49943,5.37298,3
6.9,-7.44564,5.38537,3
6.91,-7.39172,5.39748,3
6.92,-7.33769,5.40929,3
6.93,-7.28354,5.42077,3
6.94,-7.22927,5.4319,3
6.95,-7.1749,5.44267,3
6.96,-7.12042,5.45303,3
6.97,-7.06584,5.46298,3
6.98,-7.01116,5.4725,3
6.99,-6.95639,5.48156,3
7,-6.90153,5.49015,3
7.01,-6.84659,5.49825,3
7.02,-6.79157,5.50584,3
7.03,-6.73648,5.51292,3
7.04,-6.68131,5.51947,3
7.05,-6.62609,5.52548,3
7.06,-6.57081,5.53093,3
7.07,-6.51547,5.53584,3
7.08,-6.46009,5.54018,3
7.09,-6.40467,5.54395,3
7.1,-6.34921,5.54716,3
7.11,-6.29373,5.5498,3
7.12,-6.23822,5.55188,3
7.13,-6.18269,5.55339,3
7.14,-6.12715,5.55434,3
7.15,-6.07161,5.55474,3
7.16,-6.01606,5.55459,3
7.17,-5.96052,5.55392,3
7.18,-5.90498,5.55272,3
7.19,-5.84946,5.55101,3
7.2,-5.79396,5.54881,3
7.21,-5.73849,5.54613,3
7.22,-5.68304,5.54299,3
7.23,-5.62763,5.53941,3
7.24,-5.57226,5.53541,3
7.25,-5.51692,5.53101,3
7.26,-5.46164,5.52624,3
7.27,-5.4064,5.52111,3
7.28,-5.35122,5.51566,3
7.29,-5.29609,5.50991,3
7.3,-5.24102,5.50388,3
7.31,-5.18601,5.49761,3
7.32,-5.13107,5.49112,3
7.33,-5.07619,5.48444,3
7.34,-5.02138,5.47759,3
7.35,-4.96664,5.47062,3
7.36,-4.91197,5.46354,3
7.37,-4.85737,5.45639,3
7.38,-4.80284,5.44919,3
7.39,-4.74838,5.44199,3
7.4,-4.694,5.4348,3
7.41,-4.63969,5.42765,3
7.42,-4.58545,5.42058,3
7.43,-4.53128,5.41362,3
7.44,-4.47717,5.40678,3
7.45,-4.42314,5.40011,3
7.46,-4.36917,5.39362,3
7.47,-4.31527,5.38735,3
7.48,-4.26142,5.38131,3
7.49,-4.20764,5.37554,3
7.5,-4.15391,5.37006,3
7.51,-4.10024,5.36489,3
7.52,-4.04661,5.36005,3
7.53,-3.99304,5.35557,3
7.54,-3.9395,5.35146,3
7.55,-3.88601,5.34774,3
7.56,-3.83254,5.34443,3
7.57,-3.77911,5.34156,3
7.58,-3.72571,5.33912,3
7.59,-3.67233,5.33714,3
7.6,-3.61897,5.33563,3
7.61,-3.56562,5.3346,3
7.62,-3.51227,5.33406,3
7.63,-3.45893,5.33401,3
7.64,-3.40559,5.33448,3
7.65,-3.35224,5.33545,3
7.66,-3.29888,5.33694,3
7.67,-3.2455,5.33895,3
7.68,-3.1921,5.34148,3
7.69,-3.13867,5.34453,3
7.7,-3.08521,5.34809,3
7.71,-3.03171,5.35217,3
7.72,-2.97816,5.35676,3
7.73,-2.92457,5.36186,3
7.74,-2.87092,5.36745,3
7.75,-2.81722,5.37353,3
7.76,-2.76345,5.38008,3
7.77,-2.70962,5.3871,3
7.78,-2.65571,5.39458,3
7.79,-2.60172,5.40249,3
7.8,-2.54766,5.41083,3
7.81,-2.49351,5.41957,3
7.82,-2.43926,5.4287,3
7.83,-2.38493,5.4382,3
7.84,-2.3305,5.44804,3
7.85,-2.27597,5.45821,3
7.86,-2.22133,5.46868,3
7.87,-2.16659,5.47943,3
7.88,-2.11174,5.49043,3
7.89,-2.05678,5.50166,3
7.9,-2.00171,5.51309,3
7.91,-1.94652,5.52469,3
7.92,-1.89122,5.53644,3
7.93,-1.83579,5.5483,3
7.94,-1.78025,5.56025,3
7.95,-1.72459,5.57225,3
7.96,-1.66881,5.58428,3
7.97,-1.6129,5.5963,3
7.98,-1.55688,5.60829,3
7.99,-1.50074,5.62021,3
8,-1.44448,5.63203,3
8.01,-1.3881,5.64372,3
8.02,-1.3316,5.65525,3
8.03,-1.27499,5.66659,3
8.04,-1.21827,5.6777,3
8.05,-1.16144,5.68857,3
8.06,-1.1045,5.69915,3
8.07,-1.04746,5.70943,3
8.08,-0.990313,5.71937,3
8.09,-0.933071,5.72895,3
8.1,-0.875735,5.73815,3
