t,theta,w,torque
1.01,-15.3867,-11.161,1
1.02,-15.498,-11.0928,1
1.03,-15.6086,-11.026,1
1.04,-15.7185,-10.9605,1
1.05,-15.8278,-10.8966,1
1.06,-15.9365,-10.834,1
1.07,-16.0445,-10.7727,1
1.08,-16.1519,-10.7128,1
1.09,-16.2588,-10.6542,1
1.1,-16.365,-10.5967,1
1.11,-16.4707,-10.5404,1
1.12,-16.5758,-10.4851,1
1.13,-16.6804,-10.4308,1
1.14,-16.7844,-10.3773,1
1.15,-16.888,-10.3246,1
1.16,-16.9909,-10.2725,1
1.17,-17.0934,-10.221,1
1.18,-17.1954,-10.1699,1
1.19,-17.2968,-10.1192,1
1.2,-17.3977,-10.0687,1
1.21,-17.4982,-10.0183,1
1.22,-17.5981,-9.96799,1
1.23,-17.6975,-9.9176,1
1.24,-17.7965,-9.86706,1
1.25,-17.8949,-9.81628,1
1.26,-17.9928,-9.7652,1
1.27,-18.0902,-9.71372,1
1.28,-18.1871,-9.66181,1
1.29,-18.2834,-9.60939,1
1.3,-18.3792,-9.55643,1
1.31,-18.4745,-9.50288,1
1.32,-18.5693,-9.44872,1
1.33,-18.6635,-9.39392,1
1.34,-18.7572,-9.33847,1
1.35,-18.8503,-9.28238,1
1.36,-18.9428,-9.22564,1
1.37,-19.0348,-9.16826,1
1.38,-19.1262,-9.11028,1
1.39,-19.217,-9.05171,1
1.4,-19.3072,-8.99259,1
1.41,-19.3968,-8.93296,1
1.42,-19.4859,-8.87287,1
1.43,-19.5743,-8.81237,1
1.44,-19.6621,-8.75151,1
1.45,-19.7493,-8.69035,1
1.46,-19.8359,-8.62896,1
1.47,-19.9219,-8.5674,1
1.48,-20.0073,-8.50574,1
1.49,-20.092,-8.44405,1
1.5,-20.1762,-8.38239,1
1.51,-20.2597,-8.32084,1
1.52,-20.3426,-8.25947,1
1.53,-20.4249,-8.19833,1
1.54,-20.5065,-8.1375,1
1.55,-20.5876,-8.07705,1
1.56,-20.6681,-8.01703,1
1.57,-20.748,-7.95751,1
1.58,-20.8272,-7.89854,1
1.59,-20.9059,-7.84018,1
1.6,-20.984,-7.78247,1
1.61,-21.0616,-7.72546,1
1.62,-21.1386,-7.6692,1
1.63,-21.215,-7.61372,1
1.64,-21.2908,-7.55906,1
1.65,-21.3662,-7.50525,1
1.66,-21.4409,-7.45231,1
1.67,-21.5152,-7.40028,1
1.68,-21.5889,-7.34915,1
1.69,-21.6622,-7.29896,1
1.7,-21.7349,-7.24971,1
1.71,-21.8072,-7.2014,1
1.72,-21.879,-7.15403,1
1.73,-21.9503,-7.10761,1
1.74,-22.0211,-7.06214,1
1.75,-22.0915,-7.01759,1
1.76,-22.1615,-6.97396,1
1.77,-22.231,-6.93123,1
1.78,-22.3001,-6.88939,1
1.79,-22.3688,-6.84841,1
1.8,-22.4371,-6.80827,1
1.81,-22.505,-6.76895,1
1.82,-22.5725,-6.7304,1
1.83,-22.6396,-6.69262,1
1.84,-22.7063,-6.65555,1
1.85,-22.7727,-6.61916,1
1.86,-22.8387,-6.58343,1
1.87,-22.9044,-6.54831,1
1.88,-22.9697,-6.51376,1
1.89,-23.0346,-6.47975,1
1.9,-23.0993,-6.44624,1
1.91,-23.1636,-6.41317,1
1.92,-23.2275,-6.38052,1
1.93,-23.2912,-6.34825,1
1.94,-23.3545,-6.3163,1
1.95,-23.4175,-6.28464,1
1.96,-23.4802,-6.25323,1
1.97,-23.5426,-6.22203,1
1.98,-23.6046,-6.19099,1
1.99,-23.6664,-6.16009,1
2,-23.7278,-6.12927,1
2.01,-23.789,-6.09851,1
2.02,-23.8498,-6.06776,1
2.03,-23.9103,-6.037,1
2.04,-23.9705,-6.00618,1
2.05,-24.0304,-5.97528,1
2.06,-24.09,-5.94426,1
2.07,-24.1493,-5.9131,1
2.08,-24.2083,-5.88177,1
2.09,-24.267,-5.85024,1
2.1,-24.3253,-5.81849,1
2.11,-24.3833,-5.7865,1
2.12,-24.441,-5.75424,1
2.13,-24.4984,-5.72171,1
2.14,-24.5555,-5.68887,1
2.15,-24.6122,-5.65573,1
2.16,-24.6686,-5.62226,1
2.17,-24.7246,-5.58846,1
2.18,-24.7803,-5.55431,1
2.19,-24.8357,-5.51981,1
2.2,-24.8907,-5.48496,1
2.21,-24.9454,-5.44976,1
2.22,-24.9997,-5.41419,1
2.23,-25.0537,-5.37827,1
2.24,-25.1073,-5.34199,1
2.25,-25.1605,-5.30536,1
2.26,-25.2134,-5.26838,1
2.27,-25.2659,-5.23106,1
2.28,-25.318,-5.19342,1
2.29,-25.3698,-5.15545,1
2.3,-25.4211,-5.11717,1
2.31,-25.4721,-5.07859,1
2.32,-25.5227,-5.03973,1
2.33,-25.5729,-5.0006,1
2.34,-25.6227,-4.96121,1
2.35,-25.6721,-4.92158,1
2.36,-25.7212,-4.88173,1
2.37,-25.7698,-4.84167,1
2.38,-25.818,-4.80142,1
2.39,-25.8658,-4.761,1
2.4,-25.9132,-4.72043,1
2.41,-25.9602,-4.67973,1
2.42,-26.0068,-4.63892,1
2.43,-26.053,-4.59801,1
2.44,-26.0988,-4.55703,1
2.45,-26.1441,-4.51599,1
2.46,-26.1891,-4.47492,1
2.47,-26.2336,-4.43384,1
2.48,-26.2778,-4.39276,1
2.49,-26.3215,-4.3517,1
2.5,-26.3648,-4.31069,1
2.51,-26.4077,-4.26974,1
2.52,-26.4502,-4.22887,1
2.53,-26.4923,-4.1881,1
2.54,-26.5339,-4.14744,1
2.55,-26.5752,-4.10691,1
2.56,-26.6161,-4.06654,1
2.57,-26.6565,-4.02633,1
2.58,-26.6966,-3.9863,1
2.59,-26.7363,-3.94647,1
2.6,-26.7755,-3.90685,1
2.61,-26.8144,-3.86746,1
2.62,-26.8529,-3.82831,1
2.63,-26.891,-3.7894,1
2.64,-26.9287,-3.75077,1
2.65,-26.966,-3.71241,1
2.66,-27.0029,-3.67433,1
2.67,-27.0395,-3.63656,1
2.68,-27.0757,-3.59909,1
2.69,-27.1115,-3.56194,1
2.7,-27.1469,-3.52511,1
2.71,-27.182,-3.48862,1
2.72,-27.2167,-3.45247,1
2.73,-27.251,-3.41668,1
2.74,-27.285,-3.38123,1
2.75,-27.3186,-3.34615,1
2.76,-27.3519,-3.31144,1
2.77,-27.3849,-3.2771,1
2.78,-27.4175,-3.24313,1
2.79,-27.4497,-3.20955,1
2.8,-27.4817,-3.17635,1
2.81,-27.5133,-3.14355,1
2.82,-27.5445,-3.11113,1
2.83,-27.5755,-3.0791,1
2.84,-27.6061,-3.04747,1
2.85,-27.6364,-3.01623,1
2.86,-27.6665,-2.9854,1
2.87,-27.6962,-2.95496,1
2.88,-27.7256,-2.92492,1
2.89,-27.7547,-2.89528,1
2.9,-27.7835,-2.86603,1
2.91,-27.812,-2.83719,1
2.92,-27.8402,-2.80874,1
2.93,-27.8681,-2.78069,1
2.94,-27.8958,-2.75303,1
2.95,-27.9232,-2.72577,1
2.96,-27.9503,-2.69889,1
2.97,-27.9772,-2.67241,1
2.98,-28.0038,-2.64631,1
2.99,-28.0301,-2.6206,1
3,-28.0562,-2.59527,1
3.01,-28.082,-2.57032,1
3.02,-28.1076,-2.54574,1
3.03,-28.1329,-2.52154,1
3.04,-28.158,-2.49771,1
3.05,-28.1829,-2.47424,1
3.06,-28.2075,-2.45114,1
3.07,-28.2319,-2.42839,1
3.08,-28.2561,-2.406,1
3.09,-28.28,-2.38397,1
3.1,-28.3038,-2.36228,1
3.11,-28.3273,-2.34093,1
3.12,-28.3506,-2.31993,1
3.13,-28.3737,-2.29925,1
3.14,-28.3966,-2.27892,1
3.15,-28.4193,-2.2589,1
3.16,-28.4418,-2.23921,1
3.17,-28.4641,-2.21984,1
3.18,-28.4862,-2.20078,1
3.19,-28.5081,-2.18204,1
3.2,-28.5298,-2.1636,1
3.21,-28.5513,-2.14545,1
3.22,-28.5727,-2.12761,1
3.23,-28.5939,-2.11006,1
3.24,-28.6149,-2.09279,1
3.25,-28.6358,-2.07581,1
3.26,-28.6564,-2.0591,1
3.27,-28.6769,-2.04267,1
3.28,-28.6973,-2.02651,1
3.29,-28.7175,-2.01061,1
3.3,-28.7375,-1.99498,1
3.31,-28.7574,-1.9796,1
3.32,-28.7771,-1.96447,1
3.33,-28.7967,-1.94959,1
3.34,-28.8161,-1.93495,1
3.35,-28.8354,-1.92055,1
3.36,-28.8545,-1.90638,1
3.37,-28.8735,-1.89245,1
3.38,-28.8923,-1.87874,1
3.39,-28.9111,-1.86525,1
3.4,-28.9296,-1.85198,1
3.41,-28.9481,-1.83891,1
3.42,-28.9664,-1.82606,1
3.43,-28.9846,-1.81342,1
3.44,-29.0027,-1.80097,1
3.45,-29.0206,-1.78872,1
3.46,-29.0385,-1.77666,1
3.47,-29.0562,-1.76479,1
3.48,-29.0738,-1.7531,1
3.49,-29.0912,-1.7416,1
3.5,-29.1086,-1.73026,1
3.51,-29.1258,-1.71911,1
3.52,-29.143,-1.70812,1
3.53,-29.16,-1.69729,1
3.54,-29.1769,-1.68663,1
3.55,-29.1937,-1.67613,1
3.56,-29.2105,-1.66577,1
3.57,-29.2271,-1.65557,1
3.58,-29.2436,-1.64552,1
3.59,-29.26,-1.6356,1
3.6,-29.2763,-1.62583,1
3.61,-29.2925,-1.61619,1
3.62,-29.3086,-1.60669,1
3.63,-29.3246,-1.59732,1
3.64,-29.3405,-1.58807,1
3.65,-29.3564,-1.57894,1
3.66,-29.3721,-1.56994,1
3.67,-29.3878,-1.56105,1
3.68,-29.4033,-1.55227,1
3.69,-29.4188,-1.5436,1
3.7,-29.4342,-1.53504,1
3.71,-29.4495,-1.52659,1
3.72,-29.4648,-1.51823,1
3.73,-29.4799,-1.50997,1
3.74,-29.495,-1.50181,1
3.75,-29.5099,-1.49374,1
3.76,-29.5248,-1.48576,1
3.77,-29.5396,-1.47786,1
3.78,-29.5544,-1.47005,1
3.79,-29.569,-1.46232,1
3.8,-29.5836,-1.45467,1
3.81,-29.5981,-1.4471,1
3.82,-29.6126,-1.43959,1
3.83,-29.6269,-1.43216,1
3.84,-29.6412,-1.4248,1
3.85,-29.6554,-1.4175,1
3.86,-29.6696,-1.41026,1
3.87,-29.6836,-1.40309,1
3.88,-29.6976,-1.39597,1
3.89,-29.7116,-1.38891,1
3.9,-29.7254,-1.3819,1
3.91,-29.7392,-1.37495,1
3.92,-29.7529,-1.36804,1
3.93,-29.7666,-1.36118,1
3.94,-29.7801,-1.35437,1
3.95,-29.7936,-1.34759,1
3.96,-29.8071,-1.34086,1
3.97,-29.8205,-1.33417,1
3.98,-29.8338,-1.32751,1
3.99,-29.847,-1.32089,1
4,-29.8602,-1.3143,1
4.01,-29.8733,-1.30775,1
4.02,-29.8863,-1.30122,1
4.03,-29.8993,-1.29472,1
4.04,-29.9122,-1.28824,1
4.05,-29.9251,-1.28179,1
4.06,-29.9379,-1.27536,1
4.07,-29.9506,-1.26895,1
4.08,-29.9632,-1.26256,1
4.09,-29.9758,-1.25618,1
4.1,-29.9884,-1.24982,1
4.11,-30.0008,-1.24348,1
4.12,-30.0132,-1.23715,1
4.13,-30.0256,-1.23083,1
4.14,-30.0379,-1.22451,1
4.15,-30.0501,-1.21821,1
4.16,-30.0622,-1.21191,1
4.17,-30.0743,-1.20562,1
4.18,-30.0863,-1.19933,1
4.19,-30.0983,-1.19305,1
4.2,-30.1102,-1.18676,1
4.21,-30.122,-1.18048,1
4.22,-30.1338,-1.1742,1
4.23,-30.1455,-1.16791,1
4.24,-30.1572,-1.16162,1
4.25,-30.1687,-1.15533,1
4.26,-30.1803,-1.14903,1
4.27,-30.1917,-1.14273,1
4.28,-30.2031,-1.13641,1
4.29,-30.2145,-1.13009,1
4.3,-30.2257,-1.12376,1
4.31,-30.2369,-1.11742,1
4.32,-30.2481,-1.11107,1
4.33,-30.2592,-1.10471,1
4.34,-30.2702,-1.09834,1
4.35,-30.2811,-1.09195,1
4.36,-30.292,-1.08555,1
4.37,-30.3028,-1.07913,1
4.38,-30.3136,-1.0727,1
4.39,-30.3243,-1.06625,1
4.4,-30.3349,-1.05978,1
4.41,-30.3455,-1.0533,1
4.42,-30.356,-1.0468,1
4.43,-30.3664,-1.04028,1
4.44,-30.3768,-1.03374,1
4.45,-30.3871,-1.02718,1
4.46,-30.3973,-1.0206,1
4.47,-30.4075,-1.014,1
4.48,-30.4176,-1.00738,1
4.49,-30.4276,-1.00074,1
4.5,-30.4376,-0.994073,1
4.51,-30.4475,-0.987387,1
4.52,-30.4574,-0.980679,1
4.53,-30.4671,-0.973947,1
4.54,-30.4769,-0.967193,1
4.55,-30.4865,-0.960416,1
4.56,-30.4961,-0.953615,1
4.57,-30.5056,-0.94679,1
4.58,-30.515,-0.939941,1
4.59,-30.5244,-0.933068,1
4.6,-30.5337,-0.926172,1
4.61,-30.5429,-0.91925,1
4.62,-30.552,-0.912305,1
4.63,-30.5611,-0.905335,1
4.64,-30.5701,-0.89834,1
4.65,-30.5791,-0.891321,1
4.66,-30.588,-0.884277,1
4.67,-30.5968,-0.877209,1
4.68,-30.6055,-0.870117,1
4.69,-30.6142,-0.863,1
4.7,-30.6228,-0.855858,1
4.71,-30.6313,-0.848692,1
4.72,-30.6398,-0.841502,1
4.73,-30.6481,-0.834288,1
4.74,-30.6564,-0.827051,1
4.75,-30.6647,-0.819789,1
4.76,-30.6728,-0.812504,1
4.77,-30.6809,-0.805195,1
4.78,-30.6889,-0.797864,1
4.79,-30.6969,-0.790509,1
4.8,-30.7047,-0.783132,1
4.81,-30.7125,-0.775733,1
4.82,-30.7203,-0.768311,1
4.83,-30.7279,-0.760868,1
4.84,-30.7355,-0.753403,1
4.85,-30.743,-0.745917,1
4.86,-30.7504,-0.73841,1
4.87,-30.7577,-0.730882,1
4.88,-30.765,-0.723334,1
4.89,-30.7722,-0.715767,1
4.9,-30.7793,-0.70818,1
4.91,-30.7864,-0.700575,1
4.92,-30.7933,-0.69295,1
4.93,-30.8002,-0.685308,1
4.94,-30.807,-0.677648,1
4.95,-30.8138,-0.669971,1
4.96,-30.8204,-0.662277,1
4.97,-30.827,-0.654566,1
4.98,-30.8335,-0.64684,1
4.99,-30.84,-0.639098,1
5,-30.8463,-0.631342,1
5.01,-30.8526,-0.623571,1
5.02,-30.8588,-0.615787,1
5.03,-30.8649,-0.607989,1
5.04,-30.871,-0.600178,1
5.05,-30.8769,-0.592355,1
5.06,-30.8828,-0.58452,1
5.07,-30.8886,-0.576675,1
5.08,-30.8943,-0.568818,1
5.09,-30.9,-0.560952,1
5.1,-30.9056,-0.553076,1
5.11,-30.911,-0.545191,1
5.12,-30.9165,-0.537298,1
5.13,-30.9218,-0.529398,1
5.14,-30.927,-0.52149,1
5.15,-30.9322,-0.513576,1
5.16,-30.9373,-0.505656,1
5.17,-30.9423,-0.497731,1
5.18,-30.9473,-0.489801,1
5.19,-30.9521,-0.481867,1
5.2,-30.9569,-0.473929,1
5.21,-30.9616,-0.465989,1
5.22,-30.9662,-0.458046,1
5.23,-30.9708,-0.450103,1
5.24,-30.9752,-0.442158,1
5.25,-30.9796,-0.434213,1
5.26,-30.9839,-0.426268,1
5.27,-30.9881,-0.418324,1
5.28,-30.9923,-0.410382,1
5.29,-30.9963,-0.402442,1
5.3,-31.0003,-0.394506,1
5.31,-31.0042,-0.386572,1
5.32,-31.0081,-0.378643,1
5.33,-31.0118,-0.370719,1
5.34,-31.0155,-0.362801,1
5.35,-31.0191,-0.354888,1
5.36,-31.0226,-0.346982,1
5.37,-31.026,-0.339084,1
5.38,-31.0294,-0.331194,1
5.39,-31.0326,-0.323313,1
5.4,-31.0358,-0.315441,1
5.41,-31.0389,-0.307579,1
5.42,-31.042,-0.299728,1
5.43,-31.0449,-0.291888,1
5.44,-31.0478,-0.28406,1
5.45,-31.0506,-0.276245,1
5.46,-31.0533,-0.268443,1
5.47,-31.056,-0.260655,1
5.48,-31.0585,-0.252881,1
5.49,-31.061,-0.245122,1
5.5,-31.0634,-0.23738,1
5.51,-31.0658,-0.229653,1
5.52,-31.068,-0.221944,1
5.53,-31.0702,-0.214252,1
5.54,-31.0723,-0.206579,1
5.55,-31.0744,-0.198924,1
5.56,-31.0763,-0.191289,1
5.57,-31.0782,-0.183674,1
5.58,-31.08,-0.17608,1
5.59,-31.0817,-0.168507,1
5.6,-31.0833,-0.160956,1
5.61,-31.0849,-0.153427,1
5.62,-31.0864,-0.145922,1
5.63,-31.0878,-0.13844,1
5.64,-31.0892,-0.130982,1
5.65,-31.0905,-0.123549,1
5.66,-31.0917,-0.116142,1
5.67,-31.0928,-0.10876,1
5.68,-31.0938,-0.101405,1
5.69,-31.0948,-0.0940775,1
5.7,-31.0957,-0.0867773,1
5.71,-31.0965,-0.0795053,1
5.72,-31.0973,-0.072262,1
5.73,-31.098,-0.065048,1
5.74,-31.0986,-0.0578638,1
5.75,-31.0991,-0.05071,1
5.76,-31.0996,-0.043587,1
5.77,-31.1,-0.0364954,1
5.78,-31.1004,-0.0294358,1
5.79,-31.1006,-0.0224085,1
5.8,-31.1008,-0.0154142,1
5.81,-31.1009,-0.00845332,1
5.82,-31.101,-0.00152634,1
5.83,-31.1009,0.00536624,1
5.84,-31.1009,0.0122239,1
5.85,-31.1007,0.0190463,1
5.86,-31.1005,0.0258328,1
5.87,-31.1002,0.032583,1
5.88,-31.0998,0.0392964,1
5.89,-31.0994,0.0459726,1
5.9,-31.0989,0.0526112,1
5.91,-31.0983,0.0592117,1
5.92,-31.0977,0.0657736,1
5.93,-31.097,0.0722966,1
5.94,-31.0963,0.0787802,1
5.95,-31.0955,0.085224,1
5.96,-31.0946,0.0916276,1
5.97,-31.0936,0.0979906,1
5.98,-31.0926,0.104313,1
5.99,-31.0915,0.110593,1
6,-31.0904,0.116832,1
6.01,-31.0892,0.123029,1
6.02,-31.0879,0.129183,1
6.03,-31.0866,0.135294,1
6.04,-31.0852,0.141362,1
6.05,-31.0838,0.147386,1
6.06,-31.0823,0.153367,1
6.07,-31.0807,0.159303,1
6.08,-31.0791,0.165195,1
6.09,-31.0774,0.171041,1
6.1,-31.0757,0.176842,1
6.11,-31.0739,0.182598,1
6.12,-31.072,0.188308,1
6.13,-31.0701,0.193972,1
6.14,-31.0682,0.199589,1
6.15,-31.0661,0.20516,1
6.16,-31.064,0.210683,1
6.17,-31.0619,0.21616,1
6.18,-31.0597,0.221588,1
6.19,-31.0575,0.226969,1
6.2,-31.0552,0.232302,1
6.21,-31.0528,0.237587,1
6.22,-31.0504,0.242823,1
6.23,-31.048,0.24801,1
6.24,-31.0455,0.253149,1
6.25,-31.0429,0.258238,1
6.26,-31.0403,0.263278,1
6.27,-31.0377,0.268268,1
6.28,-31.0349,0.273209,1
6.29,-31.0322,0.2781,1
6.3,-31.0294,0.28294,1
6.31,-31.0265,0.28773,1
6.32,-31.0236,0.29247,1
6.33,-31.0207,0.297159,1
6.34,-31.0177,0.301798,1
6.35,-31.0146,0.306385,1
6.36,-31.0116,0.310922,1
6.37,-31.0084,0.315407,1
6.38,-31.0053,0.319842,1
6.39,-31.002,0.324224,1
6.4,-30.9988,0.328556,1
6.41,-30.9955,0.332835,1
6.42,-30.9921,0.337064,1
6.43,-30.9887,0.34124,1
6.44,-30.9853,0.345365,1
6.45,-30.9818,0.349437,1
6.46,-30.9783,0.353458,1
6.47,-30.9747,0.357427,1
6.48,-30.9711,0.361343,1
6.49,-30.9675,0.365208,1
6.5,-30.9638,0.369021,1
6.51,-30.9601,0.372781,1
6.52,-30.9564,0.376489,1
6.53,-30.9526,0.380146,1
6.54,-30.9488,0.383749,1
6.55,-30.9449,0.387301,1
6.56,-30.941,0.390801,1
6.57,-30.9371,0.394249,1
6.58,-30.9332,0.397644,1
6.59,-30.9292,0.400987,1
6.6,-30.9251,0.404279,1
6.61,-30.9211,0.407518,1
6.62,-30.917,0.410706,1
6.63,-30.9129,0.413841,1
6.64,-30.9087,0.416925,1
6.65,-30.9045,0.419957,1
6.66,-30.9003,0.422937,1
6.67,-30.8961,0.425866,1
6.68,-30.8918,0.428744,1
6.69,-30.8875,0.43157,1
6.7,-30.8832,0.434344,1
6.71,-30.8788,0.437068,1
6.72,-30.8744,0.43974,1
6.73,-30.87,0.442362,1
6.74,-30.8656,0.444933,1
6.75,-30.8611,0.447453,1
6.76,-30.8566,0.449923,1
6.77,-30.8521,0.452342,1
6.78,-30.8476,0.454711,1
6.79,-30.843,0.45703,1
6.8,-30.8384,0.459299,1
6.81,-30.8338,0.461519,1
6.82,-30.8292,0.463688,1
6.83,-30.8246,0.465809,1
6.84,-30.8199,0.467881,1
6.85,-30.8152,0.469903,1
6.86,-30.8105,0.471877,1
6.87,-30.8058,0.473802,1
6.88,-30.801,0.475679,1
6.89,-30.7963,0.477508,1
6.9,-30.7915,0.479288,1
6.91,-30.7867,0.481022,1
6.92,-30.7818,0.482707,1
6.93,-30.777,0.484346,1
6.94,-30.7722,0.485937,1
6.95,-30.7673,0.487482,1
6.96,-30.7624,0.488981,1
6.97,-30.7575,0.490433,1
6.98,-30.7526,0.491839,1
6.99,-30.7477,0.4932,1
7,-30.7427,0.494515,1
7.01,-30.7378,0.495785,1
7.02,-30.7328,0.49701,1
7.03,-30.7278,0.498191,1
7.04,-30.7229,0.499327,1
7.05,-30.7179,0.50042,1
7.06,-30.7129,0.501469,1
7.07,-30.7078,0.502474,1
7.08,-30.7028,0.503436,1
7.09,-30.6978,0.504356,1
7.1,-30.6927,0.505233,1
7.11,-30.6877,0.506068,1
7.12,-30.6826,0.506861,1
7.13,-30.6775,0.507612,1
7.14,-30.6724,0.508322,1
7.15,-30.6674,0.508992,1
7.16,-30.6623,0.509621,1
7.17,-30.6572,0.510209,1
7.18,-30.6521,0.510758,1
7.19,-30.6469,0.511267,1
7.2,-30.6418,0.511738,1
7.21,-30.6367,0.512169,1
7.22,-30.6316,0.512562,1
7.23,-30.6265,0.512916,1
7.24,-30.6213,0.513233,1
7.25,-30.6162,0.513512,1
7.26,-30.6111,0.513755,1
7.27,-30.6059,0.51396,1
7.28,-30.6008,0.514129,1
7.29,-30.5956,0.514263,1
7.3,-30.5905,0.51436,1
7.31,-30.5854,0.514422,1
7.32,-30.5802,0.51445,1
7.33,-30.5751,0.514442,1
7.34,-30.5699,0.514401,1
7.35,-30.5648,0.514326,1
7.36,-30.5596,0.514217,1
7.37,-30.5545,0.514075,1
7.38,-30.5494,0.513901,1
7.39,-30.5442,0.513694,1
7.4,-30.5391,0.513455,1
7.41,-30.5339,0.513185,1
7.42,-30.5288,0.512884,1
7.43,-30.5237,0.512551,1
7.44,-30.5186,0.512189,1
7.45,-30.5134,0.511796,1
7.46,-30.5083,0.511373,1
7.47,-30.5032,0.510922,1
7.48,-30.4981,0.510441,1
7.49,-30.493,0.509932,1
7.5,-30.4879,0.509394,1
7.51,-30.4828,0.508829,1
7.52,-30.4777,0.508237,1
7.53,-30.4727,0.507617,1
7.54,-30.4676,0.506971,1
7.55,-30.4625,0.506299,1
7.56,-30.4575,0.5056,1
7.57,-30.4524,0.504877,1
7.58,-30.4474,0.504128,1
7.59,-30.4423,0.503354,1
7.6,-30.4373,0.502556,1
7.61,-30.4323,0.501734,1
7.62,-30.4273,0.500888,1
7.63,-30.4223,0.500019,1
7.64,-30.4173,0.499127,1
7.65,-30.4123,0.498213,1
7.66,-30.4073,0.497276,1
7.67,-30.4023,0.496318,1
7.68,-30.3974,0.495338,1
7.69,-30.3924,0.494338,1
7.7,-30.3875,0.493316,1
7.71,-30.3826,0.492275,1
7.72,-30.3776,0.491213,1
7.73,-30.3727,0.490132,1
7.74,-30.3678,0.489032,1
7.75,-30.3629,0.487912,1
7.76,-30.3581,0.486775,1
7.77,-30.3532,0.485619,1
7.78,-30.3484,0.484445,1
7.79,-30.3435,0.483254,1
7.8,-30.3387,0.482045,1
7.81,-30.3339,0.48082,1
7.82,-30.3291,0.479579,1
7.83,-30.3243,0.478321,1
7.84,-30.3195,0.477048,1
7.85,-30.3147,0.47576,1
7.86,-30.31,0.474456,1
7.87,-30.3053,0.473137,1
7.88,-30.3005,0.471805,1
7.89,-30.2958,0.470458,1
7.9,-30.2911,0.469097,1
7.91,-30.2864,0.467723,1
7.92,-30.2818,0.466336,1
