t,theta,w,torque
1.25,-18.2183,-10.2972,0.5
1.26,-18.321,-10.2463,0.5
1.27,-18.4232,-10.1948,0.5
1.28,-18.5249,-10.1426,0.5
1.29,-18.6261,-10.0898,0.5
1.3,-18.7267,-10.0362,0.5
1.31,-18.8268,-9.98186,0.5
1.32,-18.9263,-9.92681,0.5
1.33,-19.0253,-9.87106,0.5
1.34,-19.1238,-9.81462,0.5
1.35,-19.2216,-9.75751,0.5
1.36,-19.3189,-9.69978,0.5
1.37,-19.4156,-9.64148,0.5
1.38,-19.5117,-9.58266,0.5
1.39,-19.6073,-9.52338,0.5
1.4,-19.7022,-9.46371,0.5
1.41,-19.7965,-9.40371,0.5
1.42,-19.8903,-9.34346,0.5
1.43,-19.9834,-9.28304,0.5
1.44,-20.0759,-9.22254,0.5
1.45,-20.1679,-9.16202,0.5
1.46,-20.2592,-9.10158,0.5
1.47,-20.3499,-9.04129,0.5
1.48,-20.44,-8.98124,0.5
1.49,-20.5295,-8.92151,0.5
1.5,-20.6184,-8.86217,0.5
1.51,-20.7068,-8.8033,0.5
1.52,-20.7945,-8.74498,0.5
1.53,-20.8817,-8.68726,0.5
1.54,-20.9682,-8.63021,0.5
1.55,-21.0543,-8.5739,0.5
1.56,-21.1397,-8.51838,0.5
1.57,-21.2246,-8.46369,0.5
1.58,-21.309,-8.40988,0.5
1.59,-21.3928,-8.35699,0.5
1.6,-21.4761,-8.30506,0.5
1.61,-21.5589,-8.2541,0.5
1.62,-21.6412,-8.20415,0.5
1.63,-21.723,-8.15521,0.5
1.64,-21.8043,-8.1073,0.5
1.65,-21.8852,-8.06042,0.5
1.66,-21.9656,-8.01458,0.5
1.67,-22.0455,-7.96976,0.5
1.68,-22.125,-7.92596,0.5
1.69,-22.204,-7.88316,0.5
1.7,-22.2826,-7.84135,0.5
1.71,-22.3608,-7.80049,0.5
1.72,-22.4386,-7.76056,0.5
1.73,-22.516,-7.72153,0.5
1.74,-22.5931,-7.68335,0.5
1.75,-22.6697,-7.646,0.5
1.76,-22.746,-7.60943,0.5
1.77,-22.8219,-7.5736,0.5
1.78,-22.8975,-7.53845,0.5
1.79,-22.9727,-7.50394,0.5
1.8,-23.0475,-7.47002,0.5
1.81,-23.1221,-7.43663,0.5
1.82,-23.1963,-7.40373,0.5
1.83,-23.2702,-7.37126,0.5
1.84,-23.3437,-7.33916,0.5
1.85,-23.4169,-7.30737,0.5
1.86,-23.4899,-7.27585,0.5
1.87,-23.5625,-7.24454,0.5
1.88,-23.6347,-7.21339,0.5
1.89,-23.7067,-7.18234,0.5
1.9,-23.7784,-7.15134,0.5
1.91,-23.8497,-7.12034,0.5
1.92,-23.9208,-7.0893,0.5
1.93,-23.9915,-7.05816,0.5
1.94,-24.062,-7.02689,0.5
1.95,-24.1321,-6.99543,0.5
1.96,-24.2019,-6.96375,0.5
1.97,-24.2713,-6.93182,0.5
1.98,-24.3405,-6.8996,0.5
1.99,-24.4093,-6.86706,0.5
2,-24.4778,-6.83416,0.5
2.01,-24.546,-6.80089,0.5
2.02,-24.6139,-6.76722,0.5
2.03,-24.6814,-6.73313,0.5
2.04,-24.7485,-6.6986,0.5
2.05,-24.8153,-6.66363,0.5
2.06,-24.8818,-6.62821,0.5
2.07,-24.9479,-6.59232,0.5
2.08,-25.0136,-6.55596,0.5
2.09,-25.079,-6.51913,0.5
2.1,-25.144,-6.48184,0.5
2.11,-25.2086,-6.44409,0.5
2.12,-25.2729,-6.40589,0.5
2.13,-25.3368,-6.36724,0.5
2.14,-25.4002,-6.32817,0.5
2.15,-25.4633,-6.28868,0.5
2.16,-25.526,-6.2488,0.5
2.17,-25.5883,-6.20854,0.5
2.18,-25.6502,-6.16792,0.5
2.19,-25.7117,-6.12697,0.5
2.2,-25.7727,-6.08572,0.5
2.21,-25.8334,-6.04418,0.5
2.22,-25.8936,-6.00239,0.5
2.23,-25.9534,-5.96037,0.5
2.24,-26.0128,-5.91816,0.5
2.25,-26.0718,-5.87579,0.5
2.26,-26.1303,-5.83328,0.5
2.27,-26.1884,-5.79066,0.5
2.28,-26.2461,-5.74798,0.5
2.29,-26.3034,-5.70525,0.5
2.3,-26.3602,-5.66251,0.5
2.31,-26.4167,-5.6198,0.5
2.32,-26.4726,-5.57714,0.5
2.33,-26.5282,-5.53457,0.5
2.34,-26.5833,-5.49211,0.5
2.35,-26.638,-5.4498,0.5
2.36,-26.6923,-5.40767,0.5
2.37,-26.7462,-5.36574,0.5
2.38,-26.7996,-5.32404,0.5
2.39,-26.8527,-5.2826,0.5
2.4,-26.9053,-5.24144,0.5
2.41,-26.9575,-5.2006,0.5
2.42,-27.0093,-5.16009,0.5
2.43,-27.0607,-5.11993,0.5
2.44,-27.1117,-5.08016,0.5
2.45,-27.1623,-5.04078,0.5
2.46,-27.2125,-5.00182,0.5
2.47,-27.2624,-4.9633,0.5
2.48,-27.3118,-4.92524,0.5
2.49,-27.3609,-4.88764,0.5
2.5,-27.4095,-4.85053,0.5
2.51,-27.4579,-4.81392,0.5
2.52,-27.5058,-4.77782,0.5
2.53,-27.5534,-4.74225,0.5
2.54,-27.6007,-4.7072,0.5
2.55,-27.6476,-4.6727,0.5
2.56,-27.6941,-4.63875,0.5
2.57,-27.7404,-4.60535,0.5
2.58,-27.7862,-4.57252,0.5
2.59,-27.8318,-4.54025,0.5
2.6,-27.877,-4.50855,0.5
2.61,-27.922,-4.47743,0.5
2.62,-27.9666,-4.44688,0.5
2.63,-28.0109,-4.4169,0.5
2.64,-28.0549,-4.3875,0.5
2.65,-28.0987,-4.35867,0.5
2.66,-28.1421,-4.33042,0.5
2.67,-28.1853,-4.30273,0.5
2.68,-28.2282,-4.27561,0.5
2.69,-28.2708,-4.24905,0.5
2.7,-28.3132,-4.22304,0.5
2.71,-28.3553,-4.19759,0.5
2.72,-28.3971,-4.17268,0.5
2.73,-28.4387,-4.14831,0.5
2.74,-28.4801,-4.12447,0.5
2.75,-28.5212,-4.10115,0.5
2.76,-28.5621,-4.07834,0.5
2.77,-28.6028,-4.05604,0.5
2.78,-28.6432,-4.03423,0.5
2.79,-28.6835,-4.01291,0.5
2.8,-28.7235,-3.99205,0.5
2.81,-28.7633,-3.97167,0.5
2.82,-28.8029,-3.95173,0.5
2.83,-28.8423,-3.93223,0.5
2.84,-28.8816,-3.91316,0.5
2.85,-28.9206,-3.89451,0.5
2.86,-28.9595,-3.87626,0.5
2.87,-28.9981,-3.8584,0.5
2.88,-29.0366,-3.84091,0.5
2.89,-29.0749,-3.82379,0.5
2.9,-29.1131,-3.80703,0.5
2.91,-29.1511,-3.79059,0.5
2.92,-29.1889,-3.77449,0.5
2.93,-29.2266,-3.75869,0.5
2.94,-29.2641,-3.74319,0.5
2.95,-29.3014,-3.72797,0.5
2.96,-29.3386,-3.71302,0.5
2.97,-29.3757,-3.69833,0.5
2.98,-29.4126,-3.68387,0.5
2.99,-29.4494,-3.66964,0.5
3,-29.486,-3.65562,0.5
3.01,-29.5225,-3.6418,0.5
3.02,-29.5588,-3.62817,0.5
3.03,-29.5951,-3.6147,0.5
3.04,-29.6311,-3.6014,0.5
3.05,-29.6671,-3.58823,0.5
3.06,-29.7029,-3.57519,0.5
3.07,-29.7386,-3.56227,0.5
3.08,-29.7742,-3.54945,0.5
3.09,-29.8096,-3.53672,0.5
3.1,-29.8449,-3.52407,0.5
3.11,-29.8801,-3.51148,0.5
3.12,-29.9151,-3.49894,0.5
3.13,-29.95,-3.48643,0.5
3.14,-29.9848,-3.47396,0.5
3.15,-30.0195,-3.4615,0.5
3.16,-30.0541,-3.44904,0.5
3.17,-30.0885,-3.43657,0.5
3.18,-30.1228,-3.42408,0.5
3.19,-30.157,-3.41156,0.5
3.2,-30.191,-3.39899,0.5
3.21,-30.225,-3.38638,0.5
3.22,-30.2588,-3.3737,0.5
3.23,-30.2924,-3.36095,0.5
3.24,-30.326,-3.34812,0.5
3.25,-30.3594,-3.3352,0.5
3.26,-30.3927,-3.32218,0.5
3.27,-30.4258,-3.30905,0.5
3.28,-30.4589,-3.29581,0.5
3.29,-30.4918,-3.28244,0.5
3.3,-30.5245,-3.26894,0.5
3.31,-30.5571,-3.25531,0.5
3.32,-30.5896,-3.24153,0.5
3.33,-30.622,-3.2276,0.5
3.34,-30.6542,-3.21351,0.5
3.35,-30.6862,-3.19927,0.5
3.36,-30.7182,-3.18485,0.5
3.37,-30.7499,-3.17027,0.5
3.38,-30.7816,-3.15551,0.5
3.39,-30.813,-3.14056,0.5
3.4,-30.8444,-3.12544,0.5
3.41,-30.8755,-3.11013,0.5
3.42,-30.9066,-3.09463,0.5
3.43,-30.9374,-3.07893,0.5
3.44,-30.9682,-3.06304,0.5
3.45,-30.9987,-3.04696,0.5
3.46,-31.0291,-3.03068,0.5
3.47,-31.0593,-3.0142,0.5
3.48,-31.0894,-2.99752,0.5
3.49,-31.1193,-2.98064,0.5
3.5,-31.149,-2.96356,0.5
3.51,-31.1785,-2.94628,0.5
3.52,-31.2079,-2.9288,0.5
3.53,-31.2371,-2.91112,0.5
3.54,-31.2661,-2.89325,0.5
3.55,-31.295,-2.87517,0.5
3.56,-31.3236,-2.85691,0.5
3.57,-31.3521,-2.83845,0.5
3.58,-31.3804,-2.8198,0.5
3.59,-31.4085,-2.80096,0.5
3.6,-31.4364,-2.78194,0.5
3.61,-31.4641,-2.76273,0.5
3.62,-31.4917,-2.74335,0.5
3.63,-31.519,-2.72379,0.5
3.64,-31.5462,-2.70405,0.5
3.65,-31.5731,-2.68415,0.5
3.66,-31.5998,-2.66408,0.5
3.67,-31.6264,-2.64386,0.5
3.68,-31.6527,-2.62347,0.5
3.69,-31.6788,-2.60293,0.5
3.7,-31.7048,-2.58224,0.5
3.71,-31.7305,-2.56141,0.5
3.72,-31.756,-2.54044,0.5
3.73,-31.7813,-2.51934,0.5
3.74,-31.8064,-2.49811,0.5
3.75,-31.8313,-2.47675,0.5
3.76,-31.8559,-2.45527,0.5
3.77,-31.8804,-2.43368,0.5
3.78,-31.9046,-2.41198,0.5
3.79,-31.9286,-2.39017,0.5
3.8,-31.9524,-2.36827,0.5
3.81,-31.976,-2.34627,0.5
3.82,-31.9993,-2.32418,0.5
3.83,-32.0224,-2.30201,0.5
3.84,-32.0454,-2.27976,0.5
3.85,-32.068,-2.25744,0.5
3.86,-32.0905,-2.23505,0.5
3.87,-32.1127,-2.2126,0.5
3.88,-32.1348,-2.19009,0.5
3.89,-32.1565,-2.16753,0.5
3.9,-32.1781,-2.14492,0.5
3.91,-32.1994,-2.12227,0.5
3.92,-32.2206,-2.09959,0.5
3.93,-32.2414,-2.07687,0.5
3.94,-32.2621,-2.05412,0.5
3.95,-32.2825,-2.03135,0.5
3.96,-32.3027,-2.00857,0.5
3.97,-32.3227,-1.98577,0.5
3.98,-32.3424,-1.96296,0.5
3.99,-32.3619,-1.94015,0.5
4,-32.3812,-1.91734,0.5
4.01,-32.4003,-1.89453,0.5
4.02,-32.4191,-1.87174,0.5
4.03,-32.4377,-1.84895,0.5
4.04,-32.4561,-1.82619,0.5
4.05,-32.4743,-1.80344,0.5
4.06,-32.4922,-1.78072,0.5
4.07,-32.5099,-1.75803,0.5
4.08,-32.5273,-1.73538,0.5
4.09,-32.5446,-1.71275,0.5
4.1,-32.5616,-1.69017,0.5
4.11,-32.5784,-1.66763,0.5
4.12,-32.5949,-1.64514,0.5
4.13,-32.6113,-1.6227,0.5
4.14,-32.6274,-1.60031,0.5
4.15,-32.6433,-1.57797,0.5
4.16,-32.659,-1.5557,0.5
4.17,-32.6744,-1.53348,0.5
4.18,-32.6896,-1.51133,0.5
4.19,-32.7046,-1.48925,0.5
4.2,-32.7194,-1.46723,0.5
4.21,-32.734,-1.44528,0.5
4.22,-32.7483,-1.42341,0.5
4.23,-32.7624,-1.40162,0.5
4.24,-32.7764,-1.3799,0.5
4.25,-32.79,-1.35826,0.5
4.26,-32.8035,-1.3367,0.5
4.27,-32.8168,-1.31523,0.5
4.28,-32.8298,-1.29384,0.5
4.29,-32.8427,-1.27254,0.5
4.3,-32.8553,-1.25132,0.5
4.31,-32.8677,-1.2302,0.5
4.32,-32.8799,-1.20916,0.5
4.33,-32.8919,-1.18822,0.5
4.34,-32.9036,-1.16737,0.5
4.35,-32.9152,-1.14661,0.5
4.36,-32.9266,-1.12595,0.5
4.37,-32.9377,-1.10539,0.5
4.38,-32.9487,-1.08492,0.5
4.39,-32.9594,-1.06456,0.5
4.4,-32.97,-1.04429,0.5
4.41,-32.9803,-1.02412,0.5
4.42,-32.9905,-1.00405,0.5
4.43,-33.0004,-0.984076,0.5
4.44,-33.0101,-0.964208,0.5
4.45,-33.0197,-0.94444,0.5
4.46,-33.029,-0.924774,0.5
4.47,-33.0382,-0.90521,0.5
4.48,-33.0471,-0.885749,0.5
4.49,-33.0559,-0.866389,0.5
4.5,-33.0645,-0.847133,0.5
4.51,-33.0728,-0.827978,0.5
4.52,-33.081,-0.808927,0.5
4.53,-33.089,-0.789978,0.5
4.54,-33.0968,-0.771132,0.5
4.55,-33.1044,-0.752388,0.5
4.56,-33.1119,-0.733746,0.5
4.57,-33.1191,-0.715207,0.5
4.58,-33.1262,-0.696769,0.5
4.59,-33.133,-0.678433,0.5
4.6,-33.1397,-0.660198,0.5
4.61,-33.1463,-0.642065,0.5
4.62,-33.1526,-0.624031,0.5
4.63,-33.1587,-0.606099,0.5
4.64,-33.1647,-0.588265,0.5
4.65,-33.1705,-0.570532,0.5
4.66,-33.1761,-0.552897,0.5
4.67,-33.1816,-0.53536,0.5
4.68,-33.1868,-0.517921,0.5
4.69,-33.1919,-0.50058,0.5
4.7,-33.1968,-0.483335,0.5
4.71,-33.2016,-0.466186,0.5
4.72,-33.2062,-0.449133,0.5
4.73,-33.2106,-0.432174,0.5
4.74,-33.2148,-0.41531,0.5
4.75,-33.2189,-0.398539,0.5
4.76,-33.2228,-0.381861,0.5
4.77,-33.2265,-0.365275,0.5
4.78,-33.2301,-0.34878,0.5
4.79,-33.2335,-0.332376,0.5
4.8,-33.2367,-0.316062,0.5
4.81,-33.2398,-0.299837,0.5
4.82,-33.2427,-0.2837,0.5
4.83,-33.2455,-0.267651,0.5
4.84,-33.2481,-0.251689,0.5
4.85,-33.2505,-0.235813,0.5
4.86,-33.2528,-0.220023,0.5
4.87,-33.2549,-0.204317,0.5
4.88,-33.2569,-0.188694,0.5
4.89,-33.2587,-0.173155,0.5
4.9,-33.2603,-0.157698,0.5
4.91,-33.2618,-0.142322,0.5
4.92,-33.2632,-0.127026,0.5
4.93,-33.2644,-0.111811,0.5
4.94,-33.2654,-0.096674,0.5
4.95,-33.2663,-0.0816155,0.5
4.96,-33.2671,-0.0666343,0.5
4.97,-33.2677,-0.0517296,0.5
4.98,-33.2681,-0.0369007,0.5
4.99,-33.2684,-0.0221469,0.5
5,-33.2685,-0.00746716,0.5
5.01,-33.2685,0.00713911,0.5
5.02,-33.2684,0.0216727,0.5
5.03,-33.2681,0.0361345,0.5
5.04,-33.2677,0.0505251,0.5
5.05,-33.2671,0.0648453,0.5
5.06,-33.2664,0.0790959,0.5
5.07,-33.2655,0.0932776,0.5
5.08,-33.2645,0.107391,0.5
5.09,-33.2634,0.121437,0.5
5.1,-33.2621,0.135417,0.5
5.11,-33.2607,0.14933,0.5
5.12,-33.2591,0.163178,0.5
5.13,-33.2574,0.176961,0.5
5.14,-33.2556,0.19068,0.5
5.15,-33.2536,0.204336,0.5
5.16,-33.2515,0.217929,0.5
5.17,-33.2492,0.23146,0.5
5.18,-33.2468,0.24493,0.5
5.19,-33.2443,0.258338,0.5
5.2,-33.2417,0.271686,0.5
5.21,-33.2389,0.284975,0.5
5.22,-33.236,0.298204,0.5
5.23,-33.2329,0.311375,0.5
5.24,-33.2298,0.324488,0.5
5.25,-33.2264,0.337543,0.5
5.26,-33.223,0.35054,0.5
5.27,-33.2194,0.363482,0.5
5.28,-33.2157,0.376367,0.5
5.29,-33.2119,0.389196,0.5
5.3,-33.2079,0.40197,0.5
5.31,-33.2039,0.414689,0.5
5.32,-33.1997,0.427354,0.5
5.33,-33.1953,0.439964,0.5
5.34,-33.1909,0.45252,0.5
5.35,-33.1863,0.465024,0.5
5.36,-33.1816,0.477473,0.5
5.37,-33.1767,0.489871,0.5
5.38,-33.1718,0.502215,0.5
5.39,-33.1667,0.514507,0.5
5.4,-33.1615,0.526747,0.5
5.41,-33.1561,0.538935,0.5
5.42,-33.1507,0.551071,0.5
5.43,-33.1451,0.563156,0.5
5.44,-33.1394,0.57519,0.5
5.45,-33.1336,0.587172,0.5
5.46,-33.1277,0.599102,0.5
5.47,-33.1216,0.610982,0.5
5.48,-33.1155,0.622811,0.5
5.49,-33.1092,0.634589,0.5
5.5,-33.1028,0.646315,0.5
5.51,-33.0962,0.657991,0.5
5.52,-33.0896,0.669616,0.5
5.53,-33.0829,0.681189,0.5
5.54,-33.076,0.692711,0.5
5.55,-33.069,0.704182,0.5
5.56,-33.0619,0.715602,0.5
5.57,-33.0547,0.72697,0.5
5.58,-33.0474,0.738286,0.5
5.59,-33.0399,0.74955,0.5
5.6,-33.0324,0.760762,0.5
5.61,-33.0247,0.771921,0.5
5.62,-33.0169,0.783028,0.5
5.63,-33.0091,0.794082,0.5
5.64,-33.0011,0.805082,0.5
5.65,-32.9929,0.816029,0.5
5.66,-32.9847,0.826921,0.5
5.67,-32.9764,0.837759,0.5
5.68,-32.968,0.848543,0.5
5.69,-32.9594,0.85927,0.5
5.7,-32.9508,0.869942,0.5
5.71,-32.942,0.880558,0.5
5.72,-32.9332,0.891117,0.5
5.73,-32.9242,0.901618,0.5
5.74,-32.9152,0.912061,0.5
5.75,-32.906,0.922446,0.5
5.76,-32.8967,0.932771,0.5
5.77,-32.8873,0.943037,0.5
5.78,-32.8778,0.953242,0.5
5.79,-32.8683,0.963386,0.5
5.8,-32.8586,0.973468,0.5
5.81,-32.8488,0.983487,0.5
5.82,-32.8389,0.993443,0.5
5.83,-32.8289,1.00333,0.5
5.84,-32.8188,1.01316,0.5
5.85,-32.8087,1.02292,0.5
5.86,-32.7984,1.03261,0.5
5.87,-32.788,1.04224,0.5
5.88,-32.7775,1.0518,0.5
5.89,-32.767,1.06129,0.5
5.9,-32.7563,1.0707,0.5
5.91,-32.7456,1.08005,0.5
5.92,-32.7347,1.08932,0.5
5.93,-32.7238,1.09853,0.5
5.94,-32.7127,1.10765,0.5
5.95,-32.7016,1.1167,0.5
5.96,-32.6904,1.12568,0.5
5.97,-32.6791,1.13457,0.5
5.98,-32.6677,1.14339,0.5
5.99,-32.6562,1.15213,0.5
6,-32.6447,1.16079,0.5
6.01,-32.633,1.16936,0.5
6.02,-32.6213,1.17786,0.5
6.03,-32.6095,1.18626,0.5
6.04,-32.5976,1.19459,0.5
6.05,-32.5856,1.20282,0.5
6.06,-32.5735,1.21097,0.5
6.07,-32.5614,1.21903,0.5
6.08,-32.5491,1.227,0.5
6.09,-32.5368,1.23487,0.5
6.1,-32.5244,1.24266,0.5
6.11,-32.512,1.25035,0.5
6.12,-32.4994,1.25794,0.5
6.13,-32.4868,1.26544,0.5
6.14,-32.4741,1.27284,0.5
6.15,-32.4613,1.28014,0.5
6.16,-32.4485,1.28734,0.5
6.17,-32.4356,1.29444,0.5
6.18,-32.4226,1.30143,0.5
6.19,-32.4096,1.30833,0.5
6.2,-32.3965,1.31511,0.5
6.21,-32.3833,1.32179,0.5
6.22,-32.37,1.32836,0.5
6.23,-32.3567,1.33482,0.5
6.24,-32.3433,1.34117,0.5
6.25,-32.3299,1.34741,0.5
6.26,-32.3164,1.35354,0.5
6.27,-32.3028,1.35955,0.5
6.28,-32.2892,1.36544,0.5
6.29,-32.2755,1.37122,0.5
6.3,-32.2618,1.37688,0.5
6.31,-32.248,1.38242,0.5
6.32,-32.2341,1.38784,0.5
6.33,-32.2202,1.39314,0.5
6.34,-32.2062,1.39832,0.5
6.35,-32.1922,1.40337,0.5
6.36,-32.1782,1.4083,0.5
6.37,-32.1641,1.4131,0.5
6.38,-32.1499,1.41777,0.5
6.39,-32.1357,1.42232,0.5
6.4,-32.1215,1.42673,0.5
6.41,-32.1072,1.43102,0.5
6.42,-32.0929,1.43517,0.5
6.43,-32.0785,1.43919,0.5
6.44,-32.0641,1.44308,0.5
6.45,-32.0496,1.44684,0.5
6.46,-32.0351,1.45046,0.5
6.47,-32.0206,1.45394,0.5
6.48,-32.0061,1.45729,0.5
6.49,-31.9915,1.4605,0.5
6.5,-31.9768,1.46357,0.5
6.51,-31.9622,1.4665,0.5
6.52,-31.9475,1.46929,0.5
6.53,-31.9328,1.47194,0.5
6.54,-31.9181,1.47446,0.5
6.55,-31.9033,1.47683,0.5
6.56,-31.8885,1.47905,0.5
6.57,-31.8737,1.48114,0.5
6.58,-31.8589,1.48308,0.5
6.59,-31.8441,1.48488,0.5
6.6,-31.8292,1.48654,0.5
6.61,-31.8144,1.48805,0.5
6.62,-31.7995,1.48942,0.5
6.63,-31.7846,1.49064,0.5
6.64,-31.7697,1.49172,0.5
6.65,-31.7547,1.49265,0.5
6.66,-31.7398,1.49344,0.5
6.67,-31.7249,1.49408,0.5
6.68,-31.7099,1.49458,0.5
6.69,-31.695,1.49493,0.5
6.7,-31.68,1.49514,0.5
6.71,-31.6651,1.4952,0.5
6.72,-31.6501,1.49512,0.5
6.73,-31.6352,1.49489,0.5
6.74,-31.6202,1.49452,0.5
6.75,-31.6053,1.494,0.5
6.76,-31.5903,1.49334,0.5
6.77,-31.5754,1.49254,0.5
6.78,-31.5605,1.49159,0.5
6.79,-31.5456,1.4905,0.5
6.8,-31.5307,1.48927,0.5
6.81,-31.5158,1.4879,0.5
6.82,-31.5009,1.48639,0.5
6.83,-31.4861,1.48473,0.5
6.84,-31.4712,1.48294,0.5
6.85,-31.4564,1.48101,0.5
6.86,-31.4416,1.47894,0.5
6.87,-31.4268,1.47674,0.5
6.88,-31.4121,1.47439,0.5
6.89,-31.3973,1.47191,0.5
6.9,-31.3826,1.4693,0.5
6.91,-31.368,1.46656,0.5
6.92,-31.3533,1.46368,0.5
6.93,-31.3387,1.46067,0.5
6.94,-31.3241,1.45753,0.5
6.95,-31.3095,1.45426,0.5
6.96,-31.295,1.45086,0.5
6.97,-31.2805,1.44734,0.5
6.98,-31.2661,1.44369,0.5
6.99,-31.2516,1.43992,0.5
7,-31.2373,1.43602,0.5
7.01,-31.2229,1.432,0.5
7.02,-31.2086,1.42786,0.5
7.03,-31.1944,1.42361,0.5
7.04,-31.1802,1.41923,0.5
7.05,-31.166,1.41474,0.5
7.06,-31.1519,1.41014,0.5
7.07,-31.1378,1.40542,0.5
7.08,-31.1237,1.40059,0.5
7.09,-31.1098,1.39566,0.5
7.1,-31.0958,1.39061,0.5
7.11,-31.082,1.38546,0.5
7.12,-31.0681,1.3802,0.5
7.13,-31.0544,1.37484,0.5
