t,theta,w,torque
23.95,46.9216,3.74843,2
23.96,46.9591,3.74786,2
23.97,46.9966,3.74767,2
23.98,47.034,3.74784,2
23.99,47.0715,3.74839,2
24,47.109,3.74931,2
24.01,47.1465,3.7506,2
24.02,47.184,3.75226,2
24.03,47.2216,3.75428,2
24.04,47.2591,3.75667,2
24.05,47.2967,3.75941,2
24.06,47.3343,3.76251,2
24.07,47.3719,3.76596,2
24.08,47.4096,3.76976,2
24.09,47.4473,3.7739,2
24.1,47.4851,3.77837,2
24.11,47.5229,3.78318,2
24.12,47.5608,3.78831,2
24.13,47.5987,3.79376,2
24.14,47.6366,3.79951,2
24.15,47.6747,3.80557,2
24.16,47.7128,3.81192,2
24.17,47.7509,3.81856,2
24.18,47.7891,3.82547,2
24.19,47.8274,3.83264,2
24.2,47.8658,3.84008,2
24.21,47.9042,3.84775,2
24.22,47.9427,3.85567,2
24.23,47.9813,3.8638,2
24.24,48.02,3.87215,2
24.25,48.0588,3.88069,2
24.26,48.0976,3.88943,2
24.27,48.1366,3.89833,2
24.28,48.1756,3.9074,2
24.29,48.2147,3.91662,2
24.3,48.2539,3.92597,2
24.31,48.2932,3.93545,2
24.32,48.3326,3.94502,2
24.33,48.3721,3.95469,2
24.34,48.4117,3.96444,2
24.35,48.4514,3.97425,2
24.36,48.4912,3.9841,2
24.37,48.5311,3.99399,2
24.38,48.5711,4.00389,2
24.39,48.6112,4.01379,2
24.4,48.6514,4.02368,2
24.41,48.6917,4.03353,2
24.42,48.732,4.04334,2
24.43,48.7725,4.05308,2
24.44,48.8131,4.06274,2
24.45,48.8538,4.07231,2
24.46,48.8946,4.08176,2
24.47,48.9354,4.09109,2
24.48,48.9764,4.10027,2
24.49,49.0174,4.10929,2
24.5,49.0586,4.11814,2
24.51,49.0998,4.12679,2
24.52,49.1411,4.13525,2
24.53,49.1825,4.14348,2
24.54,49.224,4.15147,2
24.55,49.2655,4.15922,2
24.56,49.3071,4.16671,2
24.57,49.3488,4.17391,2
24.58,49.3906,4.18083,2
24.59,49.4325,4.18745,2
24.6,49.4744,4.19375,2
24.61,49.5163,4.19973,2
24.62,49.5584,4.20537,2
24.63,49.6004,4.21067,2
24.64,49.6426,4.21561,2
24.65,49.6848,4.22018,2
24.66,49.727,4.22437,2
24.67,49.7692,4.22819,2
24.68,49.8115,4.23161,2
24.69,49.8539,4.23464,2
24.7,49.8962,4.23727,2
24.71,49.9386,4.23948,2
24.72,49.981,4.24129,2
24.73,50.0234,4.24268,2
24.74,50.0659,4.24366,2
24.75,50.1083,4.24421,2
24.76,50.1508,4.24435,2
24.77,50.1932,4.24406,2
24.78,50.2356,4.24335,2
24.79,50.2781,4.24222,2
24.8,50.3205,4.24068,2
24.81,50.3629,4.23872,2
24.82,50.4053,4.23635,2
24.83,50.4476,4.23357,2
24.84,50.4899,4.23039,2
24.85,50.5322,4.22682,2
24.86,50.5745,4.22285,2
24.87,50.6167,4.21851,2
24.88,50.6588,4.21379,2
24.89,50.7009,4.20871,2
24.9,50.743,4.20327,2
24.91,50.785,4.19749,2
24.92,50.8269,4.19137,2
24.93,50.8688,4.18493,2
24.94,50.9106,4.17818,2
24.95,50.9524,4.17112,2
24.96,50.9941,4.16379,2
24.97,51.0357,4.15617,2
24.98,51.0772,4.1483,2
24.99,51.1186,4.14019,2
25,51.16,4.13184,2
25.01,51.2013,4.12328,2
25.02,51.2425,4.11451,2
25.03,51.2836,4.10556,2
25.04,51.3246,4.09644,2
25.05,51.3655,4.08716,2
25.06,51.4063,4.07775,2
25.07,51.447,4.06821,2
25.08,51.4877,4.05857,2
25.09,51.5282,4.04883,2
25.1,51.5687,4.03903,2
25.11,51.609,4.02916,2
25.12,51.6492,4.01925,2
25.13,51.6894,4.00932,2
25.14,51.7294,3.99938,2
25.15,51.7694,3.98945,2
25.16,51.8092,3.97954,2
25.17,51.849,3.96966,2
25.18,51.8886,3.95985,2
25.19,51.9282,3.9501,2
25.2,51.9676,3.94044,2
25.21,52.007,3.93087,2
25.22,52.0462,3.92142,2
25.23,52.0854,3.9121,2
25.24,52.1245,3.90292,2
25.25,52.1634,3.8939,2
25.26,52.2023,3.88505,2
25.27,52.2412,3.87638,2
25.28,52.2799,3.86791,2
25.29,52.3185,3.85964,2
25.3,52.3571,3.85159,2
25.31,52.3955,3.84378,2
25.32,52.4339,3.83621,2
25.33,52.4723,3.82889,2
25.34,52.5105,3.82183,2
25.35,52.5487,3.81505,2
25.36,52.5868,3.80855,2
25.37,52.6249,3.80234,2
25.38,52.6629,3.79643,2
25.39,52.7008,3.79083,2
25.4,52.7387,3.78555,2
25.41,52.7765,3.78058,2
25.42,52.8143,3.77595,2
25.43,52.852,3.77165,2
25.44,52.8897,3.7677,2
25.45,52.9274,3.76409,2
25.46,52.965,3.76083,2
25.47,53.0026,3.75792,2
25.48,53.0402,3.75538,2
25.49,53.0777,3.7532,2
25.5,53.1152,3.75138,2
25.51,53.1527,3.74993,2
25.52,53.1902,3.74885,2
25.53,53.2277,3.74814,2
25.54,53.2652,3.7478,2
25.55,53.3027,3.74783,2
25.56,53.3402,3.74824,2
25.57,53.3777,3.74901,2
25.58,53.4151,3.75016,2
25.59,53.4527,3.75167,2
25.6,53.4902,3.75355,2
25.61,53.5277,3.7558,2
25.62,53.5653,3.7584,2
25.63,53.6029,3.76136,2
25.64,53.6405,3.76468,2
25.65,53.6782,3.76834,2
25.66,53.7159,3.77235,2
25.67,53.7536,3.77669,2
25.68,53.7914,3.78137,2
25.69,53.8293,3.78638,2
25.7,53.8672,3.7917,2
25.71,53.9051,3.79734,2
25.72,53.9431,3.80328,2
25.73,53.9812,3.80952,2
25.74,54.0193,3.81604,2
25.75,54.0575,3.82285,2
25.76,54.0958,3.82992,2
25.77,54.1341,3.83725,2
25.78,54.1725,3.84484,2
25.79,54.211,3.85266,2
25.8,54.2496,3.86071,2
25.81,54.2882,3.86897,2
25.82,54.3269,3.87744,2
25.83,54.3658,3.88611,2
25.84,54.4047,3.89495,2
25.85,54.4437,3.90396,2
25.86,54.4827,3.91312,2
25.87,54.5219,3.92242,2
25.88,54.5612,3.93184,2
25.89,54.6006,3.94138,2
25.9,54.64,3.95102,2
25.91,54.6796,3.96074,2
25.92,54.7192,3.97052,2
25.93,54.759,3.98036,2
25.94,54.7988,3.99024,2
25.95,54.8388,4.00013,2
25.96,54.8788,4.01004,2
25.97,54.919,4.01993,2
25.98,54.9592,4.0298,2
25.99,54.9996,4.03962,2
26,55.04,4.04939,2
26.01,55.0806,4.05909,2
26.02,55.1212,4.06869,2
26.03,55.1619,4.07819,2
26.04,55.2028,4.08757,2
26.05,55.2437,4.0968,2
26.06,55.2847,4.10589,2
26.07,55.3258,4.11481,2
26.08,55.367,4.12354,2
26.09,55.4083,4.13207,2
26.1,55.4496,4.14039,2
26.11,55.4911,4.14848,2
26.12,55.5326,4.15632,2
26.13,55.5742,4.16391,2
26.14,55.6159,4.17123,2
26.15,55.6576,4.17826,2
26.16,55.6995,4.18499,2
26.17,55.7413,4.19142,2
26.18,55.7833,4.19752,2
26.19,55.8253,4.2033,2
26.2,55.8673,4.20873,2
26.21,55.9095,4.2138,2
26.22,55.9516,4.21852,2
26.23,55.9938,4.22286,2
26.24,56.0361,4.22682,2
26.25,56.0784,4.2304,2
26.26,56.1207,4.23358,2
26.27,56.163,4.23636,2
26.28,56.2054,4.23874,2
26.29,56.2478,4.2407,2
26.3,56.2902,4.24226,2
26.31,56.3327,4.24339,2
26.32,56.3751,4.24411,2
26.33,56.4175,4.2444,2
26.34,56.46,4.24428,2
26.35,56.5024,4.24373,2
26.36,56.5449,4.24277,2
26.37,56.5873,4.24138,2
26.38,56.6297,4.23958,2
26.39,56.6721,4.23737,2
26.4,56.7144,4.23475,2
26.41,56.7568,4.23172,2
26.42,56.7991,4.2283,2
26.43,56.8413,4.22449,2
26.44,56.8835,4.22029,2
26.45,56.9257,4.21571,2
26.46,56.9679,4.21077,2
26.47,57.0099,4.20547,2
26.48,57.052,4.19982,2
26.49,57.0939,4.19383,2
26.5,57.1358,4.18751,2
26.51,57.1777,4.18088,2
26.52,57.2195,4.17394,2
26.53,57.2612,4.16671,2
26.54,57.3028,4.1592,2
26.55,57.3443,4.15143,2
26.56,57.3858,4.1434,2
26.57,57.4272,4.13514,2
26.58,57.4685,4.12666,2
26.59,57.5097,4.11797,2
26.6,57.5509,4.10909,2
26.61,57.5919,4.10003,2
26.62,57.6329,4.09082,2
26.63,57.6737,4.08145,2
26.64,57.7145,4.07196,2
26.65,57.7552,4.06236,2
26.66,57.7958,4.05265,2
26.67,57.8362,4.04287,2
26.68,57.8766,4.03303,2
26.69,57.9169,4.02314,2
26.7,57.9571,4.01321,2
26.71,57.9972,4.00327,2
26.72,58.0371,3.99333,2
26.73,58.077,3.98341,2
26.74,58.1168,3.97352,2
26.75,58.1565,3.96368,2
26.76,58.1961,3.9539,2
26.77,58.2356,3.94421,2
26.78,58.275,3.9346,2
26.79,58.3143,3.92511,2
26.8,58.3535,3.91573,2
26.81,58.3926,3.9065,2
26.82,58.4316,3.89741,2
26.83,58.4705,3.8885,2
26.84,58.5094,3.87975,2
26.85,58.5481,3.8712,2
26.86,58.5868,3.86286,2
26.87,58.6254,3.85472,2
26.88,58.6639,3.84682,2
26.89,58.7023,3.83915,2
26.9,58.7407,3.83173,2
26.91,58.779,3.82457,2
26.92,58.8172,3.81768,2
26.93,58.8553,3.81107,2
26.94,58.8934,3.80475,2
26.95,58.9314,3.79872,2
26.96,58.9694,3.793,2
26.97,59.0073,3.7876,2
26.98,59.0451,3.78251,2
26.99,59.0829,3.77775,2
27,59.1207,3.77332,2
27.01,59.1584,3.76923,2
27.02,59.1961,3.76549,2
27.03,59.2337,3.76209,2
27.04,59.2713,3.75905,2
27.05,59.3089,3.75636,2
27.06,59.3464,3.75404,2
27.07,59.384,3.75208,2
27.08,59.4215,3.75049,2
27.09,59.459,3.74927,2
27.1,59.4965,3.74841,2
27.11,59.5339,3.74793,2
27.12,59.5714,3.74782,2
27.13,59.6089,3.74808,2
27.14,59.6464,3.74871,2
27.15,59.6839,3.74972,2
27.16,59.7214,3.75109,2
27.17,59.7589,3.75283,2
27.18,59.7964,3.75493,2
27.19,59.834,3.7574,2
27.2,59.8716,3.76022,2
27.21,59.9092,3.7634,2
27.22,59.9469,3.76693,2
27.23,59.9845,3.77081,2
27.24,60.0223,3.77502,2
27.25,60.06,3.77957,2
27.26,60.0979,3.78445,2
27.27,60.1357,3.78965,2
27.28,60.1737,3.79517,2
27.29,60.2116,3.80099,2
27.3,60.2497,3.80712,2
27.31,60.2878,3.81353,2
27.32,60.326,3.82023,2
27.33,60.3642,3.8272,2
27.34,60.4025,3.83444,2
27.35,60.4409,3.84193,2
27.36,60.4793,3.84966,2
27.37,60.5179,3.85762,2
27.38,60.5565,3.8658,2
27.39,60.5952,3.8742,2
27.4,60.634,3.88279,2
27.41,60.6728,3.89156,2
27.42,60.7118,3.9005,2
27.43,60.7509,3.90961,2
27.44,60.79,3.91886,2
27.45,60.8292,3.92824,2
27.46,60.8686,3.93773,2
27.47,60.908,3.94733,2
27.48,60.9475,3.95702,2
27.49,60.9871,3.96678,2
27.5,61.0268,3.9766,2
27.51,61.0667,3.98647,2
27.52,61.1066,3.99636,2
27.53,61.1466,4.00626,2
27.54,61.1867,4.01616,2
27.55,61.2269,4.02604,2
27.56,61.2672,4.03588,2
27.57,61.3076,4.04567,2
27.58,61.3481,4.0554,2
27.59,61.3887,4.06504,2
27.6,61.4294,4.07458,2
27.61,61.4702,4.084,2
27.62,61.5111,4.0933,2
27.63,61.5521,4.10244,2
27.64,61.5932,4.11143,2
27.65,61.6343,4.12023,2
27.66,61.6756,4.12884,2
27.67,61.7169,4.13724,2
27.68,61.7583,4.14542,2
27.69,61.7998,4.15336,2
27.7,61.8414,4.16105,2
27.71,61.883,4.16847,2
27.72,61.9247,4.17562,2
27.73,61.9665,4.18247,2
27.74,62.0084,4.18901,2
27.75,62.0503,4.19524,2
27.76,62.0923,4.20114,2
27.77,62.1343,4.20671,2
27.78,62.1764,4.21192,2
27.79,62.2186,4.21678,2
27.8,62.2608,4.22126,2
27.81,62.303,4.22537,2
27.82,62.3453,4.2291,2
27.83,62.3876,4.23243,2
27.84,62.4299,4.23537,2
27.85,62.4723,4.2379,2
27.86,62.5147,4.24002,2
27.87,62.5571,4.24173,2
27.88,62.5995,4.24303,2
27.89,62.6419,4.24391,2
27.9,62.6844,4.24437,2
27.91,62.7268,4.2444,2
27.92,62.7693,4.24402,2
27.93,62.8117,4.24321,2
27.94,62.8541,4.24199,2
27.95,62.8965,4.24035,2
27.96,62.9389,4.2383,2
27.97,62.9813,4.23583,2
27.98,63.0237,4.23296,2
27.99,63.066,4.22969,2
28,63.1082,4.22603,2
28.01,63.1505,4.22197,2
28.02,63.1927,4.21754,2
28.03,63.2348,4.21274,2
28.04,63.2769,4.20758,2
28.05,63.319,4.20206,2
28.06,63.361,4.1962,2
28.07,63.4029,4.19,2
28.08,63.4448,4.18349,2
28.09,63.4866,4.17667,2
28.1,63.5283,4.16955,2
28.11,63.57,4.16215,2
28.12,63.6116,4.15447,2
28.13,63.6531,4.14655,2
28.14,63.6945,4.13837,2
28.15,63.7358,4.12998,2
28.16,63.7771,4.12136,2
28.17,63.8183,4.11255,2
28.18,63.8593,4.10356,2
28.19,63.9003,4.0944,2
28.2,63.9412,4.08509,2
28.21,63.982,4.07565,2
28.22,64.0227,4.06609,2
28.23,64.0633,4.05642,2
28.24,64.1039,4.04667,2
28.25,64.1443,4.03685,2
28.26,64.1846,4.02697,2
28.27,64.2248,4.01705,2
28.28,64.2649,4.00712,2
28.29,64.305,3.99718,2
28.3,64.3449,3.98725,2
28.31,64.3847,3.97734,2
28.32,64.4244,3.96748,2
28.33,64.4641,3.95768,2
28.34,64.5036,3.94795,2
28.35,64.543,3.93831,2
28.36,64.5823,3.92877,2
28.37,64.6216,3.91935,2
28.38,64.6607,3.91006,2
28.39,64.6998,3.90091,2
28.4,64.7388,3.89193,2
28.41,64.7776,3.88312,2
28.42,64.8164,3.87449,2
28.43,64.8551,3.86606,2
28.44,64.8937,3.85785,2
28.45,64.9323,3.84985,2
28.46,64.9707,3.84209,2
28.47,65.0091,3.83458,2
28.48,65.0474,3.82732,2
28.49,65.0857,3.82032,2
28.5,65.1238,3.8136,2
28.51,65.1619,3.80717,2
28.52,65.2,3.80103,2
28.53,65.238,3.79519,2
28.54,65.2759,3.78966,2
28.55,65.3138,3.78445,2
28.56,65.3516,3.77956,2
28.57,65.3893,3.775,2
28.58,65.4271,3.77078,2
28.59,65.4648,3.76691,2
28.6,65.5024,3.76338,2
28.61,65.54,3.7602,2
28.62,65.5776,3.75738,2
28.63,65.6152,3.75491,2
28.64,65.6527,3.75281,2
28.65,65.6902,3.75108,2
28.66,65.7277,3.74972,2
28.67,65.7652,3.74872,2
28.68,65.8027,3.74809,2
28.69,65.8402,3.74784,2
28.7,65.8777,3.74796,2
28.71,65.9152,3.74845,2
28.72,65.9526,3.74931,2
28.73,65.9901,3.75054,2
28.74,66.0277,3.75214,2
28.75,66.0652,3.7541,2
28.76,66.1027,3.75643,2
28.77,66.1403,3.75911,2
28.78,66.1779,3.76216,2
28.79,66.2156,3.76555,2
28.8,66.2532,3.76929,2
28.81,66.291,3.77338,2
28.82,66.3287,3.7778,2
28.83,66.3665,3.78256,2
28.84,66.4044,3.78764,2
28.85,66.4423,3.79303,2
28.86,66.4802,3.79874,2
28.87,66.5182,3.80475,2
28.88,66.5563,3.81105,2
28.89,66.5945,3.81764,2
28.9,66.6327,3.82451,2
28.91,66.671,3.83165,2
28.92,66.7093,3.83904,2
28.93,66.7477,3.84668,2
28.94,66.7862,3.85455,2
28.95,66.8248,3.86265,2
28.96,66.8635,3.87097,2
28.97,66.9022,3.87948,2
28.98,66.9411,3.88818,2
28.99,66.98,3.89706,2
29,67.019,3.90611,2
29.01,67.0581,3.9153,2
29.02,67.0973,3.92463,2
29.03,67.1366,3.93409,2
29.04,67.176,3.94365,2
29.05,67.2155,3.95331,2
29.06,67.2551,3.96304,2
29.07,67.2948,3.97284,2
29.08,67.3345,3.98269,2
29.09,67.3744,3.99257,2
29.1,67.4144,4.00247,2
29.11,67.4545,4.01237,2
29.12,67.4946,4.02226,2
29.13,67.5349,4.03212,2
29.14,67.5753,4.04193,2
29.15,67.6157,4.05169,2
29.16,67.6563,4.06136,2
29.17,67.697,4.07094,2
29.18,67.7377,4.08041,2
29.19,67.7786,4.08976,2
29.2,67.8195,4.09896,2
29.21,67.8606,4.10801,2
29.22,67.9017,4.11689,2
29.23,67.9429,4.12557,2
29.24,67.9842,4.13406,2
29.25,68.0256,4.14232,2
29.26,68.067,4.15036,2
29.27,68.1086,4.15814,2
29.28,68.1502,4.16567,2
29.29,68.1919,4.17292,2
29.3,68.2337,4.17988,2
29.31,68.2755,4.18655,2
29.32,68.3174,4.1929,2
29.33,68.3594,4.19893,2
29.34,68.4014,4.20463,2
29.35,68.4434,4.20997,2
29.36,68.4856,4.21497,2
29.37,68.5277,4.2196,2
29.38,68.57,4.22385,2
29.39,68.6122,4.22772,2
29.4,68.6545,4.23121,2
29.41,68.6968,4.2343,2
29.42,68.7392,4.23699,2
29.43,68.7816,4.23927,2
29.44,68.824,4.24114,2
29.45,68.8664,4.24259,2
29.46,68.9088,4.24363,2
29.47,68.9513,4.24425,2
29.48,68.9937,4.24445,2
29.49,69.0362,4.24423,2
29.5,69.0786,4.24359,2
29.51,69.121,4.24252,2
29.52,69.1634,4.24104,2
29.53,69.2058,4.23915,2
29.54,69.2482,4.23684,2
29.55,69.2906,4.23412,2
29.56,69.3329,4.23101,2
29.57,69.3752,4.22749,2
29.58,69.4175,4.22359,2
29.59,69.4597,4.2193,2
29.6,69.5018,4.21464,2
29.61,69.544,4.20961,2
29.62,69.586,4.20423,2
29.63,69.628,4.1985,2
29.64,69.67,4.19243,2
29.65,69.7119,4.18604,2
29.66,69.7537,4.17934,2
29.67,69.7955,4.17233,2
29.68,69.8372,4.16503,2
29.69,69.8788,4.15746,2
29.7,69.9203,4.14963,2
29.71,69.9618,4.14155,2
29.72,70.0031,4.13324,2
29.73,70.0444,4.12471,2
29.74,70.0856,4.11597,2
29.75,70.1268,4.10705,2
29.76,70.1678,4.09795,2
29.77,70.2087,4.0887,2
29.78,70.2496,4.0793,2
29.79,70.2903,4.06978,2
29.8,70.3309,4.06015,2
29.81,70.3715,4.05043,2
29.82,70.412,4.04064,2
29.83,70.4523,4.03078,2
29.84,70.4926,4.02088,2
29.85,70.5327,4.01095,2
29.86,70.5728,4.00101,2
29.87,70.6128,3.99107,2
29.88,70.6526,3.98115,2
29.89,70.6924,3.97127,2
29.9,70.732,3.96145,2
29.91,70.7716,3.95169,2
29.92,70.8111,3.94201,2
29.93,70.8504,3.93243,2
29.94,70.8897,3.92296,2
29.95,70.9289,3.91362,2
29.96,70.968,3.90442,2
29.97,71.007,3.89537,2
29.98,71.0459,3.88649,2
29.99,71.0847,3.87779,2
30,71.1235,3.86929,2
30.01,71.1621,3.86099,2
30.02,71.2007,3.85291,2
30.03,71.2392,3.84505,2
30.04,71.2776,3.83744,2
30.05,71.3159,3.83008,2
30.06,71.3542,3.82299,2
30.07,71.3924,3.81616,2
30.08,71.4305,3.80961,2
30.09,71.4686,3.80336,2
30.1,71.5066,3.7974,2
30.11,71.5445,3.79176,2
30.12,71.5824,3.78642,2
30.13,71.6203,3.78141,2
30.14,71.658,3.77672,2
30.15,71.6958,3.77237,2
30.16,71.7335,3.76836,2
30.17,71.7712,3.7647,2
30.18,71.8088,3.76138,2
30.19,71.8464,3.75843,2
30.2,71.884,3.75583,2
30.21,71.9215,3.75359,2
30.22,71.959,3.75171,2
30.23,71.9965,3.75021,2
30.24,72.034,3.74907,2
30.25,72.0715,3.7483,2
30.26,72.109,3.7479,2
30.27,72.1465,3.74788,2
30.28,72.184,3.74823,2
30.29,72.2214,3.74894,2
30.3,72.2589,3.75003,2
30.31,72.2964,3.75149,2
30.32,72.334,3.75331,2
30.33,72.3715,3.7555,2
30.34,72.4091,3.75805,2
30.35,72.4467,3.76096,2
30.36,72.4843,3.76422,2
30.37,72.522,3.76783,2
30.38,72.5597,3.77178,2
30.39,72.5974,3.77608,2
30.4,72.6352,3.7807,2
30.41,72.673,3.78566,2
30.42,72.7109,3.79093,2
30.43,72.7488,3.79652,2
30.44,72.7868,3.80242,2
30.45,72.8249,3.80861,2
30.46,72.863,3.81509,2
30.47,72.9012,3.82185,2
30.48,72.9394,3.82889,2
30.49,72.9778,3.83618,2
30.5,73.0162,3.84372,2
30.51,73.0546,3.85151,2
30.52,73.0932,3.85953,2
30.53,73.1318,3.86776,2
30.54,73.1705,3.8762,2
30.55,73.2094,3.88483,2
30.56,73.2482,3.89364,2
30.57,73.2872,3.90263,2
30.58,73.3263,3.91177,2
30.59,73.3655,3.92105,2
30.6,73.4047,3.93045,2
30.61,73.4441,3.93998,2
30.62,73.4835,3.9496,2
30.63,73.5231,3.9593,2
30.64,73.5627,3.96908,2
30.65,73.6024,3.97891,2
30.66,73.6423,3.98878,2
30.67,73.6822,3.99868,2
30.68,73.7223,4.00858,2
30.69,73.7624,4.01848,2
30.7,73.8026,4.02835,2
30.71,73.843,4.03818,2
30.72,73.8834,4.04796,2
30.73,73.9239,4.05766,2
30.74,73.9645,4.06728,2
30.75,74.0053,4.0768,2
30.76,74.0461,4.08619,2
30.77,74.087,4.09546,2
30.78,74.128,4.10456,2
30.79,74.1691,4.11351,2
30.8,74.2103,4.12227,2
30.81,74.2515,4.13083,2
30.82,74.2929,4.13918,2
30.83,74.3343,4.14731,2
30.84,74.3758,4.15519,2
30.85,74.4174,4.16282,2
30.86,74.4591,4.17018,2
30.87,74.5008,4.17725,2
30.88,74.5426,4.18403,2
30.89,74.5845,4.19051,2
30.9,74.6264,4.19666,2
30.91,74.6684,4.20249,2
30.92,74.7105,4.20797,2
30.93,74.7526,4.2131,2
30.94,74.7947,4.21787,2
30.95,74.8369,4.22227,2
30.96,74.8792,4.22629,2
30.97,74.9215,4.22992,2
30.98,74.9638,4.23317,2
30.99,75.0061,4.23601,2
31,75.0485,4.23845,2
31.01,75.0909,4.24048,2
31.02,75.1333,4.24209,2
31.03,75.1757,4.24329,2
31.04,75.2182,4.24407,2
31.05,75.2606,4.24443,2
31.06,75.3031,4.24437,2
31.07,75.3455,4.24389,2
31.08,75.3879,4.24299,2
31.09,75.4304,4.24166,2
31.1,75.4728,4.23993,2
31.11,75.5152,4.23778,2
31.12,75.5575,4.23522,2
31.13,75.5999,4.23225,2
31.14,75.6422,4.22889,2
31.15,75.6844,4.22514,2
31.16,75.7267,4.221,2
31.17,75.7689,4.21648,2
31.18,75.811,4.21159,2
31.19,75.8531,4.20634,2
31.2,75.8951,4.20074,2
31.21,75.9371,4.1948,2
31.22,75.979,4.18854,2
31.23,76.0209,4.18195,2
31.24,76.0627,4.17506,2
31.25,76.1044,4.16787,2
31.26,76.146,4.1604,2
31.27,76.1876,4.15267,2
31.28,76.2291,4.14468,2
31.29,76.2705,4.13646,2
31.3,76.3118,4.12801,2
31.31,76.353,4.11935,2
31.32,76.3942,4.1105,2
31.33,76.4352,4.10146,2
31.34,76.4762,4.09227,2
31.35,76.5171,4.08293,2
31.36,76.5579,4.07345,2
31.37,76.5985,4.06386,2
31.38,76.6391,4.05418,2
31.39,76.6796,4.04441,2
31.4,76.72,4.03457,2
31.41,76.7603,4.02468,2
31.42,76.8005,4.01476,2
31.43,76.8406,4.00482,2
31.44,76.8806,3.99488,2
31.45,76.9205,3.98496,2
31.46,76.9603,3.97506,2
31.47,77,3.96521,2
31.48,77.0396,3.95543,2
31.49,77.0791,3.94571,2
31.5,77.1185,3.9361,2
31.51,77.1578,3.92658,2
31.52,77.1971,3.91719,2
31.53,77.2362,3.90793,2
31.54,77.2752,3.89882,2
31.55,77.3142,3.88988,2
31.56,77.353,3.88111,2
31.57,77.3918,3.87253,2
31.58,77.4305,3.86415,2
31.59,77.4691,3.85598,2
31.6,77.5076,3.84804,2
31.61,77.546,3.84034,2
31.62,77.5844,3.83288,2
31.63,77.6227,3.82568,2
31.64,77.6609,3.81875,2
31.65,77.6991,3.8121,2
31.66,77.7372,3.80573,2
31.67,77.7752,3.79966,2
31.68,77.8132,3.79389,2
31.69,77.8511,3.78843,2
31.7,77.8889,3.7833,2
31.71,77.9267,3.77849,2
31.72,77.9645,3.77401,2
31.73,78.0022,3.76987,2
31.74,78.0399,3.76607,2
31.75,78.0775,3.76262,2
31.76,78.1151,3.75952,2
31.77,78.1527,3.75678,2
31.78,78.1903,3.75441,2
31.79,78.2278,3.75239,2
31.8,78.2653,3.75074,2
31.81,78.3028,3.74946,2
31.82,78.3403,3.74855,2
31.83,78.3778,3.74802,2
31.84,78.4153,3.74785,2
31.85,78.4528,3.74805,2
31.86,78.4902,3.74863,2
31.87,78.5277,3.74958,2
31.88,78.5652,3.75089,2
31.89,78.6028,3.75257,2
31.9,78.6403,3.75462,2
31.91,78.6779,3.75703,2
31.92,78.7154,3.7598,2
31.93,78.7531,3.76293,2
31.94,78.7907,3.7664,2
31.95,78.8284,3.77023,2
31.96,78.8661,3.77439,2
31.97,78.9039,3.77889,2
31.98,78.9417,3.78372,2
31.99,78.9795,3.78888,2
32,79.0175,3.79435,2
32.01,79.0554,3.80012,2
32.02,79.0935,3.8062,2
32.03,79.1316,3.81257,2
32.04,79.1697,3.81923,2
32.05,79.2079,3.82616,2
32.06,79.2462,3.83336,2
32.07,79.2846,3.84081,2
32.08,79.3231,3.8485,2
32.09,79.3616,3.85643,2
32.1,79.4002,3.86458,2
32.11,79.4389,3.87294,2
32.12,79.4776,3.8815,2
32.13,79.5165,3.89025,2
32.14,79.5555,3.89917,2
32.15,79.5945,3.90825,2
32.16,79.6336,3.91747,2
32.17,79.6728,3.92684,2
32.18,79.7122,3.93632,2
32.19,79.7516,3.9459,2
32.2,79.7911,3.95558,2
32.21,79.8307,3.96533,2
32.22,79.8704,3.97514,2
32.23,79.9102,3.985,2
32.24,79.9501,3.99488,2
32.25,79.9901,4.00479,2
32.26,80.0302,4.01469,2
32.27,80.0704,4.02457,2
32.28,80.1107,4.03442,2
32.29,80.1511,4.04422,2
32.3,80.1915,4.05395,2
32.31,80.2321,4.06361,2
32.32,80.2728,4.07317,2
32.33,80.3136,4.08261,2
32.34,80.3545,4.09192,2
32.35,80.3954,4.10109,2
32.36,80.4365,4.1101,2
32.37,80.4776,4.11893,2
32.38,80.5189,4.12758,2
32.39,80.5602,4.13601,2
32.4,80.6016,4.14422,2
32.41,80.6431,4.1522,2
32.42,80.6846,4.15993,2
32.43,80.7263,4.16739,2
32.44,80.768,4.17458,2
32.45,80.8098,4.18147,2
32.46,80.8516,4.18807,2
32.47,80.8935,4.19434,2
32.48,80.9355,4.2003,2
32.49,80.9775,4.20591,2
32.5,81.0196,4.21118,2
32.51,81.0617,4.21609,2
32.52,81.1039,4.22063,2
32.53,81.1462,4.2248,2
32.54,81.1884,4.22858,2
32.55,81.2307,4.23197,2
32.56,81.2731,4.23497,2
32.57,81.3154,4.23756,2
32.58,81.3578,4.23975,2
32.59,81.4002,4.24152,2
32.6,81.4426,4.24288,2
32.61,81.4851,4.24382,2
32.62,81.5275,4.24435,2
32.63,81.57,4.24445,2
32.64,81.6124,4.24412,2
32.65,81.6548,4.24338,2
32.66,81.6973,4.24222,2
32.67,81.7397,4.24064,2
32.68,81.7821,4.23865,2
32.69,81.8245,4.23625,2
32.7,81.8668,4.23344,2
32.71,81.9091,4.23023,2
32.72,81.9514,4.22663,2
32.73,81.9937,4.22263,2
32.74,82.0359,4.21826,2
32.75,82.078,4.21351,2
